Time,Channel A
(ms),(V)

-33.04849312,4.29197100
-33.03849312,4.28830800
-33.02849312,4.28678200
-33.01849312,4.28678200
-33.00849312,4.29837900
-32.99849312,4.29044500
-32.98849312,4.28968200
-32.97849312,4.27808500
-32.96849312,4.27961100
-32.95849312,4.28251000
-32.94849312,4.29334400
-32.93849312,4.29197100
-32.92849312,4.31592800
-32.91849312,4.29700600
-32.90849312,4.29624300
-32.89849312,4.28830800
-32.88849312,4.29044500
-32.87849312,4.27884800
-32.86849312,4.28968200
-32.85849312,4.31012900
-32.84849312,4.28830800
-32.83849312,4.29548000
-32.82849312,4.28968200
-32.81849312,4.30204200
-32.80849312,4.28388300
-32.79849312,4.30784000
-32.78849313,4.29776900
-32.77849313,4.28968200
-32.76849313,4.29990500
-32.75849313,4.28601900
-32.74849313,4.28601900
-32.73849313,4.30356700
-32.72849313,4.26648800
-32.71849313,4.28251000
-32.70849313,4.32096300
-32.69849313,4.28891800
-32.68849313,4.29410700
-32.67849313,4.29044500
-32.66849313,4.27732200
-32.65849313,4.29410700
-32.64849313,4.29487000
-32.63849313,4.29334400
-32.62849313,4.30280400
-32.61849313,4.29837900
-32.60849313,4.29120800
-32.59849313,4.27594900
-32.58849313,4.28891800
-32.57849313,4.26862400
-32.56849313,4.27884800
-32.55849313,4.28464600
-32.54849313,4.27671100
-32.53849313,4.30494100
-32.52849313,4.30417800
-32.51849313,4.26786100
-32.50849313,4.28312000
-32.49849313,4.29410700
-32.48849313,4.35071800
-32.47849313,4.30723000
-32.46849313,4.31302800
-32.45849313,4.29914200
-32.44849313,4.29487000
-32.43849313,4.28830800
-32.42849313,4.30417800
-32.41849313,4.30356700
-32.40849313,4.26862400
-32.39849314,4.28464600
-32.38849314,4.29487000
-32.37849314,4.30646700
-32.36849314,4.28251000
-32.35849314,4.29044500
-32.34849314,4.29548000
-32.33849314,4.27228600
-32.32849314,4.28388300
-32.31849314,4.29837900
-32.30849314,4.27076000
-32.29849314,4.28601900
-32.28849314,4.27671100
