Time,Channel A
(ms),(V)

-302.44889465,3.26532800
-302.43889465,3.29294700
-302.42889465,3.28577500
-302.41889465,3.29584600
-302.40889465,3.28638600
-302.39889465,3.27341500
-302.38889465,3.28577500
-302.37889465,3.28348600
-302.36889465,3.26761700
-302.35889465,3.26975300
-302.34889465,3.29584600
-302.33889465,3.29157400
-302.32889465,3.28287600
-302.31889466,3.27997700
-302.30889466,3.30454400
-302.29889466,3.27265200
-302.28889466,3.29081100
-302.27889466,3.28135000
-302.26889466,3.29371000
-302.25889466,3.27265200
-302.24889466,3.27051600
-302.23889466,3.28928500
-302.22889466,3.28501200
-302.21889466,3.26609100
-302.20889466,3.27845100
-302.19889466,3.26822700
-302.18889466,3.31843000
-302.17889466,3.28714900
-302.16889466,3.27478900
-302.15889466,3.28501200
-302.14889466,3.29798300
-302.13889466,3.30164500
-302.12889466,3.29157400
-302.11889466,3.29218400
-302.10889466,3.28714900
-302.09889466,3.29447300
-302.08889466,3.27707700
-302.07889466,3.30393400
-302.06889466,3.28135000
-302.05889466,3.27402600
-302.04889466,3.28501200
-302.03889466,3.25663000
-302.02889466,3.28211300
-302.01889466,3.27631400
-302.00889466,3.27845100
-301.99889466,3.27997700
-301.98889466,3.27997700
-301.97889466,3.30164500
-301.96889466,3.27555200
-301.95889466,3.26242900
-301.94889466,3.28135000
-301.93889466,3.27768800
-301.92889466,3.27921400
-301.91889467,3.29081100
-301.90889467,3.27402600
-301.89889467,3.28867500
-301.88889467,3.26532800
-301.87889467,3.27631400
-301.86889467,3.30683300
-301.85889467,3.27112700
-301.84889467,3.28287600
-301.83889467,3.30164500
-301.82889467,3.27478900
-301.81889467,3.28348600
-301.80889467,3.26609100
-301.79889467,3.27845100
-301.78889467,3.28424900
-301.77889467,3.29798300
-301.76889467,3.26105500
-301.75889467,3.28501200
-301.74889467,3.27112700
-301.73889467,3.29294700
-301.72889467,3.27997700
-301.71889467,3.27402600
-301.70889467,3.27051600
-301.69889467,3.28638600
-301.68889467,3.27997700
-301.67889467,3.29218400
-301.66889467,3.31110600
-301.65889467,3.29447300
-301.64889467,3.27997700
-301.63889467,3.27555200
-301.62889467,3.30088200
-301.61889467,3.25373100
-301.60889467,3.28791200
-301.59889467,3.27768800
-301.58889467,3.26532800
-301.57889467,3.29218400
-301.56889467,3.27341500
-301.55889467,3.28638600
-301.54889467,3.27997700
-301.53889467,3.27478900
-301.52889468,3.27478900
-301.51889468,3.29447300
-301.50889468,3.29004800
-301.49889468,3.30240800
-301.48889468,3.26975300
-301.47889468,3.29737200
-301.46889468,3.25815600
-301.45889468,3.27921400
-301.44889468,3.29508400
-301.43889468,3.27768800
-301.42889468,3.30744300
-301.41889468,3.28638600
-301.40889468,3.27768800
-301.39889468,3.29081100
-301.38889468,3.27921400
-301.37889468,3.29218400
-301.36889468,3.29584600
-301.35889468,3.27631400
