Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),0.x (),0.y (),0.z (),1.x (),1.y (),1.z (),2.x (),2.y (),2.z (),3.x (),3.y (),3.z ()
2134,1711653657897,-156752.0,-94758.0,-142656.0,87216.0,-310761.0,87663.0,6914533.0,167006.0,-35522.0,-27593.0,-413.0,2126.0
2135,1711653657917,-120910.0,-141558.0,-123824.0,84283.0,-316710.0,87374.0,6702548.0,168617.0,-35286.0,-27869.0,2039.0,1791.0
2136,1711653657937,-168229.0,-99847.0,-136083.0,79216.0,-327324.0,84408.0,6586202.0,162649.0,-40997.0,-24021.0,-1397.0,1456.0
2137,1711653657957,-177592.0,-158555.0,-137970.0,75339.0,-314379.0,86766.0,6676054.0,168222.0,-43281.0,-23229.0,2911.0,2051.0
2138,1711653657977,-161485.0,-43842.0,-144757.0,79985.0,-318048.0,92408.0,6696578.0,162000.0,-36614.0,-26159.0,2200.0,1558.0
2139,1711653657998,-174186.0,-87976.0,-129786.0,81862.0,-322689.0,75733.0,6402671.0,162379.0,-38883.0,-26211.0,1898.0,1131.0
2140,1711653658017,-158689.0,-109819.0,-139481.0,80528.0,-319184.0,77080.0,6610205.0,170016.0,-42021.0,-28114.0,2151.0,3277.0
2141,1711653658038,-167087.0,-104527.0,-115746.0,81304.0,-322380.0,89680.0,6970023.0,163806.0,-40910.0,-25396.0,1716.0,2163.0
2142,1711653658057,-173169.0,-142104.0,-125094.0,77490.0,-313793.0,96548.0,6627993.0,166469.0,-43098.0,-24191.0,689.0,1667.0
2143,1711653658077,-171158.0,-133510.0,-135199.0,80944.0,-347214.0,86114.0,6735867.0,165647.0,-42347.0,-26637.0,1440.0,1580.0
2144,1711653658098,-176177.0,-83737.0,-133597.0,86208.0,-307744.0,82334.0,6621254.0,167834.0,-40866.0,-25976.0,1924.0,1964.0
2145,1711653658118,-173489.0,-62116.0,-135729.0,82154.0,-312477.0,91068.0,6713021.0,164995.0,-42772.0,-26057.0,1955.0,1151.0
2146,1711653658138,-161119.0,-36448.0,-152233.0,81663.0,-300928.0,84464.0,6419984.0,164804.0,-41681.0,-26119.0,2091.0,347.0
2147,1711653658158,-176099.0,-106911.0,-146349.0,87570.0,-321468.0,91015.0,6633311.0,169855.0,-35988.0,-23630.0,1052.0,1660.0
2148,1711653658178,-166807.0,-143041.0,-141694.0,77549.0,-298251.0,86052.0,6924272.0,163859.0,-33775.0,-26302.0,1834.0,2626.0
2149,1711653658198,-173148.0,-8190.0,-141936.0,77993.0,-312493.0,88669.0,6662555.0,165004.0,-35941.0,-25045.0,1130.0,1921.0
2150,1711653658218,-179311.0,-107444.0,-123781.0,77822.0,-307316.0,88560.0,6621983.0,166574.0,-46694.0,-25355.0,677.0,1632.0
2151,1711653658236,-174923.0,-75740.0,-129330.0,78306.0,-308148.0,102913.0,6706887.0,167425.0,-47129.0,-26193.0,1229.0,2799.0
2152,1711653658258,-181437.0,-132944.0,-121317.0,82519.0,-317501.0,84739.0,6605036.0,170416.0,-40408.0,-28506.0,2119.0,2403.0
2153,1711653658277,-184730.0,-114260.0,-128343.0,75709.0,-302707.0,93252.0,6572168.0,174504.0,-46102.0,-26013.0,646.0,1816.0
2154,1711653658298,-171956.0,-93280.0,-129817.0,67463.0,-308542.0,89950.0,6566403.0,174283.0,-41965.0,-28986.0,475.0,1331.0
2155,1711653658317,-167897.0,-93808.0,-145868.0,64049.0,-315345.0,96108.0,6665005.0,178982.0,-45022.0,-31841.0,2290.0,1189.0
2156,1711653658337,-161264.0,-127437.0,-144155.0,64204.0,-315320.0,98770.0,6680532.0,179103.0,-47554.0,-31128.0,1105.0,537.0
2157,1711653658358,-185096.0,-116109.0,-126881.0,65536.0,-356841.0,103975.0,6466479.0,194406.0,-48107.0,-33151.0,1971.0,1747.0
2158,1711653658377,-194341.0,-102240.0,-138439.0,64154.0,-346243.0,119318.0,6379869.0,195505.0,-52228.0,-33734.0,1763.0,2278.0
2159,1711653658396,-160086.0,-83435.0,-158207.0,55775.0,-338526.0,136383.0,6607139.0,200773.0,-56918.0,-33808.0,1658.0,2122.0
2160,1711653658417,-212257.0,-122596.0,-162050.0,55080.0,-347350.0,147960.0,6199165.0,195148.0,-56951.0,-35714.0,596.0,2194.0
2161,1711653658438,-193727.0,-86394.0,-163924.0,54183.0,-355342.0,144397.0,6176674.0,197261.0,-59571.0,-34495.0,1055.0,196.0
2162,1711653658458,-188479.0,-96887.0,-173117.0,52796.0,-349309.0,141452.0,6154665.0,200914.0,-56185.0,-35004.0,1418.0,2151.0
2163,1711653658477,-196271.0,-142200.0,-170283.0,56123.0,-367346.0,146511.0,6183525.0,204775.0,-59158.0,-35804.0,1229.0,2095.0
2164,1711653658497,-204849.0,-122651.0,-170140.0,50689.0,-367424.0,147789.0,6316448.0,205628.0,-63614.0,-35457.0,2902.0,3302.0
2165,1711653658517,-197394.0,-90559.0,-161482.0,40825.0,-366698.0,138202.0,6056200.0,204575.0,-65697.0,-35327.0,1832.0,4052.0
2166,1711653658537,-195291.0,-40497.0,-168198.0,46577.0,-365142.0,143820.0,6517216.0,208487.0,-58450.0,-34337.0,1316.0,1322.0
2167,1711653658558,-183842.0,-78942.0,-167639.0,50493.0,-364277.0,151129.0,6291460.0,206261.0,-59797.0,-35910.0,1816.0,1061.0
2168,1711653658578,-155222.0,-65148.0,-158571.0,47321.0,-373919.0,138808.0,6118908.0,200470.0,-60638.0,-36369.0,1843.0,112.0
2169,1711653658596,-200716.0,-86189.0,-165923.0,53953.0,-365065.0,142979.0,6151491.0,205861.0,-62953.0,-36481.0,2328.0,2771.0
2170,1711653658616,-195924.0,-74911.0,-149136.0,48246.0,-360165.0,142827.0,6508729.0,200104.0,-61045.0,-37027.0,1052.0,1946.0
2171,1711653658637,-196715.0,-96524.0,-166213.0,39887.0,-351252.0,144572.0,5959763.0,202756.0,-53211.0,-34797.0,85.0,3846.0
2172,1711653658658,-172294.0,-126450.0,-172595.0,48616.0,-361564.0,142572.0,6210836.0,205256.0,-60511.0,-36227.0,115.0,2098.0
2173,1711653658677,-140443.0,-96204.0,-183656.0,49062.0,-362272.0,148602.0,6552705.0,203298.0,-59487.0,-36506.0,931.0,2725.0
2174,1711653658697,-169352.0,-90729.0,-174780.0,51691.0,-373935.0,147746.0,6118455.0,203838.0,-60797.0,-34936.0,1341.0,1381.0
2175,1711653658717,-192656.0,-80832.0,-169787.0,54549.0,-380014.0,143199.0,6117648.0,209806.0,-59419.0,-35441.0,1204.0,3308.0
2176,1711653658738,-194332.0,-74225.0,-168322.0,51688.0,-375390.0,137793.0,6152909.0,206891.0,-64701.0,-34904.0,1847.0,2747.0
2177,1711653658758,-208164.0,-63047.0,-158192.0,48243.0,-370555.0,144478.0,6409764.0,201460.0,-60784.0,-36562.0,1853.0,2393.0
2178,1711653658778,-205683.0,-64089.0,-159145.0,46083.0,-365191.0,152855.0,5940193.0,199408.0,-58939.0,-35757.0,900.0,2934.0
2179,1711653658797,-196911.0,-115346.0,-152553.0,48634.0,-375319.0,147923.0,6158623.0,207639.0,-58317.0,-36925.0,1772.0,2703.0
2180,1711653658817,-201467.0,-78033.0,-163971.0,51210.0,-361868.0,142849.0,6104421.0,202332.0,-58472.0,-35159.0,2393.0,978.0
2181,1711653658836,-207397.0,-89733.0,-164089.0,44972.0,-359485.0,147789.0,6182869.0,200554.0,-59031.0,-36627.0,1437.0,1223.0
2182,1711653658857,-205225.0,-57926.0,-165951.0,41741.0,-369385.0,144099.0,6123449.0,204399.0,-57200.0,-38483.0,1254.0,2058.0
2183,1711653658877,-174085.0,-95866.0,-167965.0,49928.0,-377165.0,145921.0,6095167.0,210656.0,-57665.0,-35038.0,1561.0,3023.0
2184,1711653658896,-208317.0,-91926.0,-152994.0,47656.0,-363928.0,146346.0,6255363.0,198471.0,-61655.0,-36562.0,1206.0,2738.0
2185,1711653658916,-195703.0,-58916.0,-150697.0,44143.0,-362318.0,153006.0,6120727.0,199694.0,-61861.0,-34988.0,1691.0,2396.0
2186,1711653658937,-199176.0,-112168.0,-165209.0,48243.0,-359851.0,146508.0,6098165.0,203105.0,-63096.0,-35277.0,118.0,2092.0
2187,1711653658956,-196309.0,-54434.0,-154080.0,45999.0,-374412.0,147373.0,6098645.0,208524.0,-63239.0,-37474.0,481.0,2346.0
2188,1711653658977,-196364.0,-126313.0,-179364.0,44370.0,-373348.0,140834.0,6091935.0,204486.0,-62004.0,-35991.0,2430.0,2629.0
2189,1711653658996,-188553.0,-68866.0,-177598.0,52383.0,-380104.0,153286.0,6123265.0,201513.0,-59114.0,-36540.0,1691.0,1595.0
2190,1711653659017,-174995.0,-128615.0,-160276.0,42231.0,-369859.0,146627.0,5812709.0,209201.0,-63676.0,-34238.0,167.0,1241.0
2191,1711653659037,-201488.0,-119185.0,-176903.0,44811.0,-377423.0,145874.0,6453938.0,202987.0,-61008.0,-36751.0,1397.0,2405.0
2192,1711653659057,-187408.0,-111811.0,-169836.0,50099.0,-367585.0,150766.0,6139778.0,208033.0,-61073.0,-35752.0,1068.0,1803.0
2193,1711653659076,-196057.0,-99332.0,-159080.0,47486.0,-370642.0,151355.0,6106189.0,201209.0,-59177.0,-37254.0,1434.0,1403.0
2194,1711653659097,-194620.0,-135993.0,-169737.0,50077.0,-366325.0,139655.0,6115407.0,207124.0,-61737.0,-34700.0,1347.0,2169.0
2195,1711653659117,-196014.0,-88777.0,-184767.0,50239.0,-362744.0,138020.0,6249833.0,200706.0,-59769.0,-35174.0,1179.0,1263.0
2196,1711653659137,-199480.0,-96995.0,-146864.0,48470.0,-376482.0,144664.0,6087899.0,205402.0,-59338.0,-34780.0,-2219.0,2284.0
2197,1711653659157,-208626.0,-91004.0,-152908.0,44394.0,-372543.0,141114.0,6013783.0,205563.0,-55143.0,-34696.0,1794.0,2031.0
2198,1711653659178,-202851.0,-60123.0,-171385.0,52579.0,-371318.0,149890.0,6492124.0,206137.0,-63037.0,-34172.0,1971.0,1583.0
2199,1711653659198,-200778.0,-97579.0,-177992.0,46580.0,-375710.0,145657.0,6071346.0,206913.0,-57116.0,-34399.0,1738.0,1943.0
2200,1711653659218,-211699.0,-61036.0,-172595.0,47176.0,-374664.0,144261.0,6182855.0,201814.0,-61877.0,-36649.0,1446.0,1927.0
2201,1711653659237,-202528.0,-146141.0,-171143.0,43110.0,-376678.0,147190.0,6085248.0,210259.0,-60219.0,-35379.0,3110.0,1536.0
2202,1711653659257,-206255.0,-105666.0,-182247.0,47287.0,-372401.0,152103.0,6154991.0,206848.0,-63652.0,-35628.0,1428.0,2163.0
2203,1711653659277,-202822.0,-92612.0,-162085.0,41934.0,-371444.0,146605.0,6008025.0,200874.0,-59147.0,-33938.0,2195.0,1374.0
2204,1711653659297,-204024.0,-103370.0,-164495.0,39789.0,-364094.0,143668.0,6136945.0,214073.0,-64102.0,-35932.0,2694.0,2297.0
2205,1711653659318,-183485.0,-107227.0,-161826.0,43498.0,-370288.0,145899.0,6584576.0,203596.0,-61591.0,-36900.0,-618.0,1946.0
2206,1711653659338,-188534.0,-131471.0,-159235.0,38632.0,-362352.0,150967.0,6232662.0,203242.0,-57665.0,-35674.0,556.0,2427.0
2207,1711653659357,-196836.0,-77574.0,-169414.0,37071.0,-358793.0,143125.0,6159409.0,208626.0,-59853.0,-35376.0,959.0,1645.0
2208,1711653659377,-187309.0,-110793.0,-167903.0,41012.0,-355826.0,152382.0,6213047.0,202066.0,-58776.0,-35972.0,1663.0,2430.0
2209,1711653659398,-186625.0,-97301.0,-157715.0,33834.0,-367645.0,142127.0,5908758.0,201887.0,-61165.0,-35867.0,1623.0,1611.0
2210,1711653659417,-200148.0,-91369.0,-148531.0,42731.0,-380868.0,142647.0,6131322.0,195989.0,-64999.0,-35941.0,1338.0,1359.0
2211,1711653659438,-188171.0,-116137.0,-166124.0,41357.0,-374118.0,146312.0,6234810.0,211376.0,-58900.0,-36152.0,649.0,1837.0
2212,1711653659457,-187042.0,-71876.0,-167847.0,41633.0,-366970.0,151423.0,6514237.0,205489.0,-63099.0,-36258.0,1338.0,2359.0
2213,1711653659478,-195970.0,-35178.0,-160495.0,35544.0,-370844.0,149533.0,6116412.0,203186.0,-60210.0,-34057.0,-9.0,2688.0
2214,1711653659497,-190074.0,-69461.0,-168229.0,33644.0,-375219.0,142445.0,6129574.0,204108.0,-61532.0,-36419.0,233.0,1623.0
2215,1711653659517,-171821.0,-78357.0,-182946.0,25929.0,-373272.0,146893.0,5911196.0,203362.0,-60625.0,-36802.0,575.0,1920.0
2216,1711653659537,-150824.0,-109573.0,-189757.0,35047.0,-371222.0,156476.0,6026757.0,205271.0,-60635.0,-36016.0,1077.0,2380.0
2217,1711653659557,-176102.0,-132266.0,-159769.0,47532.0,-380241.0,147085.0,6135462.0,204939.0,-63531.0,-35519.0,909.0,1806.0
2218,1711653659577,-189658.0,-124712.0,-157556.0,47778.0,-387388.0,151318.0,5999146.0,206224.0,-65728.0,-36912.0,3197.0,2219.0
2219,1711653659597,-192752.0,-97082.0,-169895.0,44417.0,-367901.0,142743.0,6404621.0,211050.0,-63009.0,-36273.0,1642.0,1282.0
2220,1711653659618,-175426.0,-90605.0,-177527.0,45627.0,-362048.0,147429.0,6145256.0,203350.0,-61371.0,-37806.0,1670.0,2691.0
2221,1711653659638,-185207.0,-70380.0,-157475.0,53608.0,-370114.0,151794.0,5917601.0,211506.0,-59416.0,-35094.0,1105.0,2217.0
2222,1711653659658,-189608.0,-76413.0,-167146.0,49267.0,-370136.0,154347.0,6280487.0,208518.0,-59301.0,-34653.0,2563.0,1685.0
2223,1711653659678,-187274.0,-94010.0,-165234.0,51617.0,-365282.0,147215.0,5956618.0,203785.0,-61967.0,-35742.0,1645.0,258.0
2224,1711653659697,-175795.0,-26268.0,-180487.0,49500.0,-376585.0,150108.0,6127581.0,202109.0,-62323.0,-36155.0,-217.0,2436.0
2225,1711653659717,-189888.0,-115827.0,-164349.0,48563.0,-374419.0,144484.0,6178314.0,205203.0,-64465.0,-36521.0,726.0,2377.0
2226,1711653659737,-195700.0,-76382.0,-162782.0,47778.0,-365862.0,141421.0,6333498.0,203124.0,-58879.0,-34821.0,1614.0,2700.0
2227,1711653659757,-193828.0,-132180.0,-171663.0,41684.0,-365709.0,137523.0,6133418.0,200811.0,-57704.0,-36572.0,2037.0,1320.0
2228,1711653659778,-188904.0,-60170.0,-177452.0,48842.0,-372957.0,146896.0,6101402.0,200508.0,-57411.0,-35435.0,1248.0,2104.0
2229,1711653659798,-188860.0,-67736.0,-165944.0,49786.0,-366440.0,148348.0,6550151.0,202637.0,-63953.0,-36034.0,1428.0,1511.0
2230,1711653659818,-198431.0,-120004.0,-172459.0,51747.0,-368715.0,152581.0,6278121.0,203592.0,-58658.0,-35786.0,1189.0,1291.0
2231,1711653659837,-202590.0,-83756.0,-166959.0,48283.0,-377144.0,144804.0,6316079.0,206628.0,-61873.0,-34557.0,1530.0,2095.0
2232,1711653659856,-197522.0,-88225.0,-164852.0,50158.0,-374338.0,139156.0,6290873.0,202128.0,-60527.0,-36478.0,1902.0,1142.0
2233,1711653659878,-205569.0,-118573.0,-156957.0,55598.0,-371740.0,144903.0,6807122.0,191855.0,-58050.0,-35032.0,1611.0,2157.0
2234,1711653659897,-183227.0,-93180.0,-139813.0,53031.0,-342818.0,109292.0,6071113.0,175443.0,-44473.0,-31888.0,1440.0,2356.0
2235,1711653659917,-182781.0,-163002.0,-134867.0,57436.0,-338425.0,104034.0,6605041.0,179094.0,-45745.0,-30482.0,2070.0,2334.0
2236,1711653659937,-185807.0,-63469.0,-145710.0,54701.0,-333326.0,94944.0,6746887.0,170870.0,-40463.0,-28251.0,624.0,2365.0
2237,1711653659956,-183830.0,-131561.0,-149366.0,62237.0,-325692.0,101743.0,6493594.0,173753.0,-42840.0,-28285.0,1567.0,2101.0
2238,1711653659977,-173706.0,-72692.0,-155815.0,74570.0,-333869.0,84358.0,6522236.0,170199.0,-42120.0,-29172.0,760.0,1369.0
2239,1711653659998,-165560.0,-98382.0,-137120.0,82899.0,-333422.0,89013.0,6498508.0,168371.0,-38408.0,-24253.0,2756.0,3268.0
2240,1711653660018,-171208.0,-129313.0,-143416.0,79071.0,-303445.0,83662.0,6676890.0,161621.0,-39328.0,-24752.0,1484.0,2466.0
2241,1711653660037,-176077.0,-130419.0,-133079.0,82797.0,-302661.0,82114.0,6488433.0,165532.0,-38483.0,-27382.0,791.0,2129.0
2242,1711653660056,-138606.0,-82369.0,-129265.0,79883.0,-301627.0,83241.0,6461584.0,170218.0,-41195.0,-31379.0,1673.0,1645.0
2243,1711653660077,-172400.0,-127465.0,-135537.0,79538.0,-303772.0,86130.0,6862156.0,168253.0,-42570.0,-27053.0,1198.0,379.0
2244,1711653660097,-173191.0,-107050.0,-143072.0,76525.0,-315413.0,92598.0,6645435.0,165038.0,-37915.0,-29014.0,-413.0,2393.0
2245,1711653660118,-179286.0,-119290.0,-129128.0,74365.0,-337078.0,94817.0,6532027.0,164880.0,-43833.0,-25389.0,1033.0,1313.0
2246,1711653660137,-170021.0,-28781.0,-122972.0,72212.0,-333448.0,78960.0,6420430.0,165243.0,-40149.0,-26514.0,1974.0,1923.0
2247,1711653660157,-172223.0,-137886.0,-156699.0,70178.0,-307754.0,96247.0,6762970.0,168921.0,-46930.0,-28123.0,1217.0,1800.0
2248,1711653660176,-176468.0,-61085.0,-135981.0,68046.0,-312468.0,94134.0,6577514.0,165752.0,-40953.0,-27043.0,1170.0,1055.0
2249,1711653660197,-176493.0,-113707.0,-116562.0,67606.0,-335548.0,88060.0,6473772.0,167040.0,-38036.0,-26069.0,1933.0,624.0
2250,1711653660218,-168468.0,-46865.0,-152314.0,69409.0,-310913.0,94789.0,6802061.0,167142.0,-40003.0,-27751.0,1074.0,2458.0
2251,1711653660236,-128973.0,-111935.0,-141027.0,74765.0,-313690.0,89851.0,6629209.0,170243.0,-40934.0,-26559.0,1573.0,245.0
2252,1711653660256,-175715.0,-82592.0,-147448.0,76421.0,-315802.0,81761.0,6359518.0,166914.0,-46187.0,-26094.0,208.0,1071.0
2253,1711653660277,-177918.0,-95776.0,-148218.0,81732.0,-313858.0,85997.0,6636949.0,169749.0,-47889.0,-28741.0,1111.0,2064.0
2254,1711653660298,-179016.0,-133787.0,-149245.0,84532.0,-318377.0,84395.0,6790659.0,166187.0,-41605.0,-27341.0,1822.0,2135.0
2255,1711653660317,-129650.0,-85078.0,-144664.0,86568.0,-317322.0,87911.0,6594827.0,162047.0,-40655.0,-26060.0,1263.0,2455.0
2256,1711653660338,-169178.0,-74982.0,-156321.0,78244.0,-300172.0,94348.0,6595446.0,165122.0,-37881.0,-26463.0,2306.0,919.0
2257,1711653660357,-152991.0,-107978.0,-143162.0,72397.0,-306947.0,85900.0,6832997.0,163300.0,-40323.0,-25967.0,1201.0,2045.0
2258,1711653660376,-165815.0,-142026.0,-141275.0,68991.0,-309164.0,97784.0,6335118.0,163857.0,-42777.0,-26315.0,1112.0,2182.0
2259,1711653660397,-170851.0,-126472.0,-137923.0,85187.0,-335092.0,92331.0,6531862.0,162993.0,-39854.0,-26994.0,1238.0,1856.0
2260,1711653660416,-166714.0,-161913.0,-121848.0,88889.0,-327054.0,89941.0,6579925.0,168865.0,-38678.0,-27286.0,1282.0,1896.0
2261,1711653660438,-164976.0,-108493.0,-147752.0,100443.0,-327550.0,84758.0,6834466.0,164157.0,-41586.0,-26274.0,2079.0,2086.0
2262,1711653660457,-160256.0,-61268.0,-118167.0,89860.0,-318650.0,83976.0,6537409.0,165917.0,-40289.0,-26538.0,1195.0,1241.0
2263,1711653660476,-162909.0,-123145.0,-129346.0,81782.0,-317086.0,85106.0,6520733.0,163688.0,-41220.0,-25172.0,947.0,-140.0
2264,1711653660496,-175159.0,-80526.0,-130813.0,66717.0,-299033.0,80094.0,6634627.0,160020.0,-39720.0,-27985.0,2924.0,2517.0
2265,1711653660516,-169908.0,-60132.0,-124408.0,70014.0,-321102.0,95372.0,6610214.0,171965.0,-41713.0,-25967.0,1397.0,2008.0
2266,1711653660537,-176102.0,-90273.0,-135180.0,68155.0,-327222.0,89367.0,6583661.0,167276.0,-38176.0,-25234.0,509.0,1753.0
2267,1711653660557,-174482.0,-71519.0,-147796.0,75203.0,-319308.0,93848.0,6622884.0,170206.0,-39193.0,-29064.0,1179.0,2737.0
2268,1711653660577,-171376.0,-121925.0,-146675.0,86735.0,-314677.0,82943.0,6567826.0,166460.0,-41232.0,-25951.0,2442.0,1089.0
2269,1711653660598,-166106.0,-106911.0,-143528.0,90621.0,-307242.0,91154.0,6590624.0,162106.0,-40559.0,-26606.0,2492.0,3169.0
2270,1711653660617,-175566.0,-148203.0,-136519.0,77991.0,-306593.0,80798.0,6485514.0,164469.0,-40137.0,-26946.0,483.0,1765.0
2271,1711653660636,-164148.0,-97706.0,-150654.0,83225.0,-315354.0,93547.0,6733607.0,169306.0,-39889.0,-27106.0,1397.0,2480.0
2272,1711653660658,-158813.0,-99230.0,-132694.0,82645.0,-319460.0,94792.0,6645744.0,164644.0,-43088.0,-29256.0,1694.0,1636.0
2273,1711653660677,-170398.0,-92399.0,-129823.0,80159.0,-329481.0,94934.0,6591461.0,158335.0,-41024.0,-26829.0,1058.0,1766.0
2274,1711653660698,-161407.0,-118272.0,-139866.0,72689.0,-294884.0,85807.0,6562570.0,171177.0,-42691.0,-26413.0,230.0,1567.0
2275,1711653660718,-172573.0,-101117.0,-148370.0,68263.0,-329589.0,81559.0,6436602.0,165628.0,-43991.0,-27875.0,1397.0,1822.0
2276,1711653660737,-164438.0,-141174.0,-123903.0,64200.0,-310452.0,84609.0,6379977.0,165651.0,-39546.0,-25532.0,2624.0,2422.0
2277,1711653660757,-153239.0,-111827.0,-137058.0,61309.0,-321871.0,95316.0,6549476.0,170243.0,-41642.0,-27158.0,1322.0,531.0
2278,1711653660777,-172741.0,-92020.0,-127437.0,67900.0,-332417.0,81593.0,6930935.0,162841.0,-38070.0,-27940.0,698.0,2275.0
2279,1711653660798,-166516.0,-106762.0,-126227.0,76041.0,-316152.0,90059.0,6584498.0,160948.0,-38144.0,-27289.0,512.0,2591.0
2280,1711653660817,-176108.0,-132967.0,-138706.0,77698.0,-311583.0,86155.0,6506770.0,163009.0,-44792.0,-25358.0,2480.0,2442.0
2281,1711653660838,-171310.0,-98364.0,-140304.0,82179.0,-322557.0,86760.0,6599470.0,167627.0,-40416.0,-27965.0,1710.0,1524.0
2282,1711653660858,-174463.0,-69182.0,-136862.0,80615.0,-316682.0,90794.0,6531790.0,164818.0,-44305.0,-26687.0,1816.0,2461.0
2283,1711653660878,-184383.0,-129006.0,-140586.0,76980.0,-306868.0,83185.0,6373089.0,160143.0,-40112.0,-24951.0,496.0,1999.0
2284,1711653660898,-184848.0,-75848.0,-138293.0,85152.0,-316251.0,75426.0,6589433.0,169482.0,-40196.0,-27677.0,1750.0,1952.0
2285,1711653660917,-146933.0,-58944.0,-148112.0,71718.0,-310432.0,92157.0,6839423.0,168874.0,-43116.0,-29455.0,1701.0,1986.0
2286,1711653660937,-175841.0,-29917.0,-134637.0,73344.0,-313529.0,91874.0,6574112.0,167710.0,-42312.0,-25333.0,385.0,2846.0
2287,1711653660957,-182849.0,-95260.0,-120221.0,73148.0,-337404.0,93817.0,6612518.0,166295.0,-37999.0,-24086.0,971.0,1980.0
2288,1711653660977,-184115.0,-132914.0,-128079.0,72286.0,-301994.0,87461.0,6628414.0,168005.0,-41757.0,-24862.0,450.0,884.0
2289,1711653660997,-170324.0,-119100.0,-132199.0,70074.0,-284794.0,75354.0,6677943.0,163102.0,-37048.0,-28121.0,606.0,2618.0
2290,1711653661017,-166084.0,-148661.0,-139016.0,71364.0,-307977.0,90776.0,6684167.0,167285.0,-42880.0,-27698.0,838.0,2607.0
2291,1711653661037,-174153.0,-101123.0,-128833.0,76044.0,-306239.0,91037.0,6637562.0,164197.0,-38020.0,-26299.0,999.0,2144.0
2292,1711653661056,-170240.0,-20048.0,-141899.0,72801.0,-321297.0,92194.0,6902752.0,168837.0,-36444.0,-24759.0,1642.0,1570.0
2293,1711653661078,-178219.0,-33328.0,-127018.0,69824.0,-299492.0,100691.0,6667482.0,161116.0,-41608.0,-27655.0,1123.0,2663.0
2294,1711653661098,-173809.0,-106377.0,-132288.0,74936.0,-306357.0,89503.0,6603986.0,168505.0,-39755.0,-25309.0,1682.0,1536.0
2295,1711653661117,-181667.0,-56811.0,-149463.0,74716.0,-298073.0,83027.0,6518410.0,167517.0,-38599.0,-23817.0,1699.0,2637.0
2296,1711653661137,-182188.0,-155604.0,-139578.0,77589.0,-318526.0,98044.0,6889637.0,164241.0,-38731.0,-29480.0,96.0,909.0
2297,1711653661157,-188032.0,-95068.0,-145096.0,72444.0,-315885.0,87620.0,6658268.0,170612.0,-42086.0,-27019.0,1099.0,1151.0
2298,1711653661176,-176326.0,-94922.0,-140965.0,75010.0,-304430.0,86192.0,6724603.0,161624.0,-36490.0,-26808.0,3572.0,2529.0
2299,1711653661198,-174221.0,-88510.0,-140909.0,80572.0,-319630.0,86813.0,6895350.0,161808.0,-36720.0,-30417.0,543.0,1164.0
2300,1711653661217,-162394.0,-147119.0,-143320.0,83380.0,-309758.0,97839.0,6661837.0,163204.0,-40348.0,-26637.0,1946.0,1567.0
2301,1711653661237,-163389.0,-97620.0,-134160.0,79194.0,-310812.0,82639.0,6438356.0,164640.0,-34809.0,-22333.0,1304.0,2987.0
2302,1711653661258,-171829.0,-151358.0,-136732.0,79712.0,-297441.0,83793.0,6716378.0,172800.0,-39982.0,-21988.0,2269.0,2653.0
2303,1711653661277,-170531.0,-104850.0,-133063.0,85776.0,-313861.0,79048.0,6908226.0,163002.0,-37328.0,-28201.0,1347.0,1822.0
2304,1711653661298,-178684.0,-166152.0,-153438.0,93184.0,-309830.0,80159.0,6573895.0,167769.0,-40081.0,-27171.0,673.0,2430.0
2305,1711653661318,-160094.0,-140344.0,-128113.0,82443.0,-301317.0,84870.0,6607940.0,161550.0,-41080.0,-29219.0,704.0,233.0
2306,1711653661337,-136726.0,-124029.0,-137138.0,81757.0,-324792.0,91623.0,6947880.0,162270.0,-38061.0,-25178.0,1012.0,2011.0
2307,1711653661358,-151809.0,-84309.0,-141619.0,82235.0,-310809.0,89128.0,6484980.0,163209.0,-37491.0,-25295.0,767.0,496.0
2308,1711653661377,-149344.0,-145114.0,-150073.0,79231.0,-334114.0,93237.0,6660214.0,162217.0,-36822.0,-25377.0,1192.0,1933.0
2309,1711653661398,-171118.0,-89891.0,-134075.0,74318.0,-313780.0,77360.0,6728084.0,169712.0,-38250.0,-25290.0,720.0,161.0
