Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),micros (),CZL635 (),Degraw (),TAL220 ()
32839,1697377462618,3.660168E7,661303.0,-697633.0,-952220.0
32840,1697377462619,3.6602716E7,663935.0,-700614.0,-946604.0
32841,1697377462621,3.6603752E7,660282.0,-699725.0,-953432.0
32842,1697377462621,3.6604788E7,660684.0,-701120.0,-958079.0
32843,1697377462623,3.6605824E7,663151.0,-701174.0,-948823.0
32844,1697377462623,3.6606856E7,659371.0,-698125.0,-952904.0
32845,1697377462624,3.6607896E7,665791.0,-694615.0,-947824.0
32846,1697377462626,3.6608928E7,666998.0,-696873.0,-947011.0
32847,1697377462626,3.6609964E7,668435.0,-696929.0,-943195.0
32848,1697377462627,3.6611E7,673020.0,-698654.0,-945014.0
32849,1697377462628,3.6612032E7,668410.0,-693625.0,-943372.0
32850,1697377462629,3.6613072E7,673219.0,-697360.0,-943954.0
32851,1697377462630,3.6614104E7,670941.0,-695104.0,-940160.0
32852,1697377462631,3.661514E7,673141.0,-694961.0,-944635.0
32853,1697377462632,3.6616176E7,668182.0,-696491.0,-942168.0
32854,1697377462633,3.6617208E7,670176.0,-693203.0,-943808.0
32855,1697377462635,3.6618248E7,664849.0,-697233.0,-943853.0
32856,1697377462635,3.661928E7,667791.0,-694272.0,-950218.0
32857,1697377462637,3.6620316E7,669974.0,-700209.0,-951745.0
32858,1697377462637,3.6621352E7,665507.0,-700245.0,-942165.0
32859,1697377462639,3.6622384E7,665642.0,-693113.0,-949188.0
32860,1697377462639,3.6623424E7,664596.0,-698561.0,-951829.0
32861,1697377462641,3.6624456E7,663488.0,-702526.0,-949039.0
32862,1697377462641,3.6625492E7,662667.0,-698909.0,-950983.0
32863,1697377462642,3.6626528E7,664785.0,-699177.0,-952515.0
32864,1697377462643,3.6627564E7,663859.0,-695287.0,-945554.0
32865,1697377462645,3.66286E7,665867.0,-694393.0,-951396.0
32866,1697377462645,3.6629632E7,663676.0,-693498.0,-945810.0
32867,1697377462647,3.6630668E7,668764.0,-694606.0,-944936.0
32868,1697377462647,3.6631704E7,670348.0,-698552.0,-944407.0
32869,1697377462649,3.663274E7,671017.0,-697748.0,-942343.0
32870,1697377462651,3.6633776E7,672294.0,-696749.0,-943330.0
32871,1697377462651,3.6634808E7,669631.0,-700566.0,-940748.0
32872,1697377462651,3.6635844E7,671200.0,-696550.0,-940891.0
32873,1697377462653,3.663688E7,673205.0,-698327.0,-939516.0
32874,1697377462654,3.6637912E7,669138.0,-695163.0,-943740.0
32875,1697377462655,3.6638952E7,662937.0,-697180.0,-945203.0
32876,1697377462656,3.6639984E7,661778.0,-697523.0,-948010.0
32877,1697377462657,3.664102E7,666857.0,-702535.0,-947070.0
32878,1697377462658,3.6642056E7,662279.0,-696420.0,-948322.0
32879,1697377462660,3.6643088E7,663626.0,-699022.0,-954945.0
32880,1697377462660,3.6644124E7,664003.0,-703328.0,-952589.0
32881,1697377462661,3.664516E7,665929.0,-701871.0,-952456.0
32882,1697377462663,3.6646196E7,662506.0,-700414.0,-948901.0
32883,1697377462663,3.6647232E7,664931.0,-697509.0,-947894.0
32884,1697377462664,3.6648264E7,667223.0,-697439.0,-949545.0
32885,1697377462665,3.66493E7,668584.0,-696688.0,-947242.0
32886,1697377462667,3.6650336E7,668697.0,-695115.0,-936729.0
32887,1697377462667,3.6651372E7,667237.0,-693785.0,-940866.0
32888,1697377462669,3.6652408E7,672004.0,-697334.0,-946719.0
32889,1697377462669,3.665344E7,670851.0,-695242.0,-939887.0
32890,1697377462671,3.665448E7,672620.0,-694350.0,-940723.0
32891,1697377462671,3.6655512E7,668657.0,-693327.0,-943594.0
32892,1697377462672,3.6656548E7,672063.0,-699894.0,-943352.0
32893,1697377462674,3.6657584E7,665586.0,-697638.0,-944399.0
32894,1697377462674,3.6658616E7,661885.0,-697419.0,-945726.0
32895,1697377462676,3.6659652E7,664256.0,-698218.0,-949242.0
32896,1697377462676,3.6660688E7,665628.0,-696983.0,-950670.0
32897,1697377462677,3.6661724E7,666368.0,-696603.0,-949169.0
32898,1697377462678,3.666276E7,661398.0,-698963.0,-950974.0
32899,1697377462680,3.6663792E7,663468.0,-703078.0,-948592.0
32900,1697377462681,3.6664828E7,662146.0,-695585.0,-952335.0
32901,1697377462682,3.6665864E7,663378.0,-699160.0,-947461.0
32902,1697377462683,3.66669E7,663828.0,-697697.0,-947954.0
32903,1697377462685,3.6667936E7,667701.0,-698457.0,-944683.0
32904,1697377462685,3.6668968E7,673335.0,-695270.0,-947585.0
32905,1697377462687,3.6670008E7,673222.0,-693301.0,-948238.0
32906,1697377462688,3.667104E7,671622.0,-695129.0,-945763.0
32907,1697377462688,3.6672076E7,673073.0,-698316.0,-945895.0
32908,1697377462690,3.6673112E7,672547.0,-694350.0,-945414.0
32909,1697377462692,3.6674144E7,665634.0,-696060.0,-944098.0
32910,1697377462692,3.6675184E7,673329.0,-690846.0,-940658.0
32911,1697377462693,3.6676216E7,667755.0,-698690.0,-947020.0
32912,1697377462695,3.6677252E7,668745.0,-696806.0,-948704.0
32913,1697377462695,3.6678288E7,664076.0,-697140.0,-945197.0
32914,1697377462696,3.6679324E7,664596.0,-701480.0,-945968.0
32915,1697377462697,3.668036E7,661820.0,-700136.0,-948814.0
32916,1697377462699,3.6681392E7,661078.0,-700462.0,-947821.0
32917,1697377462699,3.6682428E7,663235.0,-702237.0,-952743.0
32918,1697377462700,3.6683464E7,659407.0,-698988.0,-951739.0
32919,1697377462701,3.6684496E7,666722.0,-697756.0,-951241.0
32920,1697377462703,3.6685536E7,664737.0,-698729.0,-950485.0
32921,1697377462703,3.6686568E7,664222.0,-698071.0,-951025.0
32922,1697377462704,3.6687604E7,664368.0,-702878.0,-947979.0
32923,1697377462706,3.668864E7,666779.0,-694238.0,-952313.0
32924,1697377462706,3.6689676E7,672446.0,-691330.0,-945031.0
32925,1697377462707,3.6690712E7,668109.0,-696904.0,-947177.0
32926,1697377462708,3.6691744E7,668927.0,-697332.0,-944792.0
32927,1697377462710,3.669278E7,667861.0,-693504.0,-944747.0
32928,1697377462710,3.6693816E7,670500.0,-695160.0,-941114.0
32929,1697377462711,3.6694852E7,673686.0,-693509.0,-942255.0
32930,1697377462713,3.6695888E7,668787.0,-695433.0,-939308.0
32931,1697377462713,3.669692E7,665822.0,-696353.0,-945692.0
32932,1697377462715,3.6697956E7,666267.0,-693920.0,-948631.0
32933,1697377462715,3.6698992E7,667074.0,-699632.0,-947751.0
32934,1697377462717,3.6700028E7,666593.0,-696184.0,-950516.0
32935,1697377462717,3.6701064E7,663719.0,-698423.0,-949349.0
32936,1697377462719,3.6702096E7,667842.0,-697365.0,-947113.0
32937,1697377462719,3.6703132E7,660757.0,-699019.0,-952546.0
32938,1697377462721,3.6704168E7,660226.0,-702026.0,-948468.0
32939,1697377462721,3.6705204E7,667122.0,-696719.0,-952780.0
32940,1697377462723,3.670624E7,657644.0,-701998.0,-951067.0
32941,1697377462723,3.6707272E7,663221.0,-698324.0,-948648.0
32942,1697377462725,3.6708308E7,667988.0,-698052.0,-952099.0
32943,1697377462725,3.6709344E7,670756.0,-692694.0,-944829.0
32944,1697377462726,3.671038E7,672508.0,-693183.0,-944103.0
32945,1697377462728,3.6711416E7,667887.0,-697461.0,-950206.0
32946,1697377462728,3.6712448E7,669771.0,-695028.0,-941178.0
32947,1697377462730,3.6713484E7,673399.0,-694125.0,-942677.0
32948,1697377462731,3.671452E7,671158.0,-696474.0,-940945.0
32949,1697377462731,3.6715556E7,669560.0,-698895.0,-940849.0
32950,1697377462732,3.6716592E7,668657.0,-696330.0,-943158.0
32951,1697377462734,3.6717624E7,664666.0,-699213.0,-948302.0
32952,1697377462734,3.6718664E7,667501.0,-698122.0,-947520.0
32953,1697377462735,3.6719696E7,670019.0,-699669.0,-945563.0
32954,1697377462736,3.6720732E7,665133.0,-692896.0,-949188.0
32955,1697377462737,3.6721768E7,666284.0,-701199.0,-949694.0
32956,1697377462738,3.67228E7,666405.0,-698670.0,-952341.0
32957,1697377462740,3.672384E7,664841.0,-703432.0,-946038.0
32958,1697377462740,3.6724872E7,665769.0,-700774.0,-947093.0
32959,1697377462741,3.6725908E7,666123.0,-704144.0,-951542.0
32960,1697377462743,3.6726944E7,667035.0,-692517.0,-950786.0
32961,1697377462743,3.672798E7,664399.0,-699801.0,-949838.0
32962,1697377462745,3.6729016E7,669878.0,-693166.0,-945704.0
32963,1697377462745,3.6730048E7,669054.0,-695481.0,-943043.0
32964,1697377462747,3.6731084E7,674797.0,-698142.0,-945248.0
32965,1697377462749,3.673212E7,671765.0,-696314.0,-943701.0
32966,1697377462749,3.6733156E7,670367.0,-695121.0,-944345.0
32967,1697377462751,3.6734192E7,672412.0,-701640.0,-942393.0
32968,1697377462751,3.6735224E7,670381.0,-692376.0,-942984.0
32969,1697377462752,3.673626E7,671776.0,-695990.0,-937679.0
32970,1697377462754,3.6737296E7,668272.0,-696963.0,-945912.0
32971,1697377462754,3.6738332E7,670379.0,-698592.0,-946809.0
32972,1697377462755,3.6739368E7,666810.0,-693419.0,-951646.0
32973,1697377462757,3.67404E7,663437.0,-697762.0,-952378.0
32974,1697377462758,3.674144E7,661921.0,-698077.0,-949551.0
32975,1697377462760,3.6742472E7,664239.0,-701882.0,-950372.0
32976,1697377462760,3.6743508E7,654823.0,-703030.0,-948741.0
32977,1697377462761,3.6744544E7,661345.0,-702225.0,-951759.0
32978,1697377462763,3.674558E7,666691.0,-699002.0,-955604.0
32979,1697377462763,3.6746616E7,659745.0,-700979.0,-946452.0
32980,1697377462764,3.6747648E7,665041.0,-697964.0,-950555.0
32981,1697377462766,3.6748684E7,672041.0,-696803.0,-946058.0
32982,1697377462766,3.674972E7,665274.0,-692998.0,-945954.0
32983,1697377462768,3.6750756E7,668146.0,-697214.0,-943200.0
32984,1697377462768,3.6751792E7,664278.0,-696195.0,-941940.0
32985,1697377462769,3.6752824E7,667352.0,-694083.0,-942703.0
32986,1697377462771,3.675386E7,668787.0,-698440.0,-947340.0
32987,1697377462771,3.6754896E7,673413.0,-696274.0,-941434.0
32988,1697377462772,3.6755932E7,668281.0,-698620.0,-942568.0
32989,1697377462774,3.6756968E7,667499.0,-692072.0,-943577.0
32990,1697377462774,3.6758E7,667251.0,-693791.0,-944460.0
32991,1697377462775,3.6759036E7,670404.0,-701865.0,-946803.0
32992,1697377462777,3.6760072E7,660299.0,-699660.0,-953140.0
32993,1697377462777,3.6761108E7,665226.0,-697326.0,-945740.0
32994,1697377462779,3.6762144E7,667859.0,-696704.0,-947017.0
32995,1697377462780,3.6763176E7,663184.0,-696904.0,-951734.0
32996,1697377462780,3.6764212E7,668466.0,-703033.0,-953022.0
32997,1697377462782,3.6765248E7,665038.0,-700709.0,-955249.0
32998,1697377462783,3.6766284E7,668472.0,-698437.0,-948958.0
32999,1697377462785,3.676732E7,664042.0,-698521.0,-946142.0
33000,1697377462785,3.6768352E7,668714.0,-697897.0,-948640.0
33001,1697377462787,3.6769388E7,668086.0,-695014.0,-944742.0
33002,1697377462787,3.6770424E7,669754.0,-698864.0,-943715.0
33003,1697377462788,3.677146E7,674505.0,-695627.0,-950710.0
33004,1697377462790,3.6772496E7,671051.0,-699047.0,-947504.0
33005,1697377462790,3.6773528E7,671779.0,-694359.0,-948367.0
33006,1697377462791,3.6774564E7,671068.0,-695163.0,-942129.0
33007,1697377462793,3.67756E7,667980.0,-694246.0,-944008.0
33008,1697377462793,3.6776636E7,667679.0,-696783.0,-945127.0
33009,1697377462794,3.6777672E7,670829.0,-696499.0,-941727.0
33010,1697377462796,3.6778704E7,669051.0,-698893.0,-946460.0
33011,1697377462796,3.6779744E7,667167.0,-692871.0,-949180.0
33012,1697377462798,3.6780776E7,664323.0,-700226.0,-952479.0
33013,1697377462798,3.6781812E7,663283.0,-702684.0,-945920.0
33014,1697377462800,3.6782848E7,662065.0,-702369.0,-953680.0
33015,1697377462800,3.6783884E7,660105.0,-699621.0,-950670.0
33016,1697377462801,3.678492E7,659489.0,-701714.0,-947321.0
33017,1697377462802,3.6785952E7,663834.0,-700245.0,-951854.0
33018,1697377462804,3.6786988E7,668624.0,-700366.0,-948809.0
33019,1697377462804,3.6788024E7,660827.0,-702149.0,-949990.0
33020,1697377462805,3.678906E7,666680.0,-698549.0,-945051.0
33021,1697377462807,3.6790096E7,668309.0,-693138.0,-947262.0
33022,1697377462807,3.6791128E7,667687.0,-699396.0,-943802.0
33023,1697377462809,3.6792164E7,669594.0,-698189.0,-947439.0
33024,1697377462809,3.67932E7,667951.0,-692531.0,-943279.0
33025,1697377462811,3.6794236E7,670907.0,-693889.0,-943631.0
33026,1697377462811,3.6795272E7,669411.0,-697545.0,-939491.0
33027,1697377462813,3.6796304E7,666973.0,-694561.0,-938759.0
33028,1697377462813,3.679734E7,669526.0,-696755.0,-948049.0
33029,1697377462814,3.6798376E7,665516.0,-699368.0,-946258.0
33030,1697377462815,3.6799412E7,667971.0,-695456.0,-950448.0
33031,1697377462817,3.6800448E7,664529.0,-705955.0,-942523.0
33032,1697377462817,3.680148E7,663657.0,-699705.0,-949967.0
33033,1697377462818,3.6802516E7,663406.0,-701396.0,-951908.0
33034,1697377462820,3.6803552E7,666450.0,-702622.0,-948907.0
33035,1697377462820,3.6804588E7,667636.0,-694201.0,-948519.0
33036,1697377462821,3.6805624E7,664681.0,-699224.0,-946142.0
33037,1697377462823,3.6806656E7,661114.0,-699250.0,-945155.0
33038,1697377462823,3.6807692E7,661955.0,-698848.0,-945954.0
33039,1697377462826,3.6808728E7,667077.0,-703274.0,-942433.0
33040,1697377462826,3.6809764E7,669470.0,-695113.0,-946061.0
33041,1697377462828,3.68108E7,670072.0,-695225.0,-943459.0
33042,1697377462828,3.6811832E7,672904.0,-697228.0,-948884.0
33043,1697377462830,3.6812868E7,672477.0,-693878.0,-945509.0
33044,1697377462830,3.6813904E7,670100.0,-694035.0,-945254.0
33045,1697377462832,3.681494E7,674853.0,-691662.0,-937317.0
33046,1697377462832,3.6815976E7,670837.0,-699149.0,-946379.0
33047,1697377462833,3.6817008E7,673225.0,-696063.0,-943468.0
33048,1697377462835,3.6818044E7,666481.0,-702467.0,-949267.0
33049,1697377462835,3.681908E7,667800.0,-697048.0,-950969.0
33050,1697377462836,3.6820116E7,665735.0,-697531.0,-950848.0
33051,1697377462837,3.6821152E7,667701.0,-701300.0,-950938.0
33052,1697377462839,3.6822184E7,666514.0,-704149.0,-950063.0
33053,1697377462839,3.6823224E7,665336.0,-699149.0,-950808.0
33054,1697377462841,3.6824256E7,661981.0,-696080.0,-952982.0
33055,1697377462843,3.6825292E7,665825.0,-706739.0,-952290.0
33056,1697377462843,3.6826328E7,665853.0,-696710.0,-950519.0
33057,1697377462844,3.6827364E7,667597.0,-702926.0,-947920.0
33058,1697377462846,3.68284E7,664678.0,-694080.0,-945166.0
33059,1697377462846,3.6829432E7,666706.0,-701500.0,-950046.0
33060,1697377462847,3.6830468E7,672699.0,-700518.0,-947965.0
33061,1697377462848,3.6831504E7,671622.0,-696027.0,-941985.0
33062,1697377462849,3.683254E7,671104.0,-695546.0,-941339.0
33063,1697377462851,3.6833576E7,666087.0,-691864.0,-943816.0
33064,1697377462851,3.6834608E7,672955.0,-697624.0,-944455.0
33065,1697377462852,3.6835644E7,672693.0,-699427.0,-939786.0
33066,1697377462854,3.683668E7,665150.0,-700808.0,-947714.0
33067,1697377462854,3.6837716E7,662453.0,-697413.0,-948139.0
33068,1697377462855,3.6838752E7,667563.0,-694317.0,-946322.0
33069,1697377462856,3.6839784E7,667234.0,-697337.0,-945945.0
33070,1697377462858,3.684082E7,662962.0,-700414.0,-943695.0
33071,1697377462858,3.6841856E7,662737.0,-699629.0,-949683.0
33072,1697377462859,3.6842892E7,662731.0,-701747.0,-950265.0
33073,1697377462860,3.6843928E7,664017.0,-695526.0,-952707.0
33074,1697377462862,3.684496E7,662546.0,-700423.0,-950344.0
33075,1697377462862,3.6845996E7,663885.0,-696474.0,-952482.0
33076,1697377462863,3.6847032E7,670404.0,-694736.0,-948083.0
33077,1697377462865,3.6848068E7,667414.0,-695554.0,-948735.0
33078,1697377462865,3.6849104E7,670733.0,-694227.0,-950414.0
33079,1697377462867,3.6850136E7,668117.0,-694376.0,-943603.0
33080,1697377462867,3.6851172E7,670334.0,-695852.0,-945130.0
33081,1697377462869,3.6852208E7,668432.0,-696719.0,-941842.0
33082,1697377462870,3.6853244E7,671560.0,-693774.0,-945647.0
33083,1697377462872,3.685428E7,670398.0,-693239.0,-942511.0
33084,1697377462872,3.6855312E7,672856.0,-696963.0,-945124.0
33085,1697377462873,3.6856348E7,672328.0,-695889.0,-944106.0
33086,1697377462874,3.6857384E7,674325.0,-701368.0,-944275.0
33087,1697377462876,3.685842E7,668477.0,-695684.0,-943608.0
33088,1697377462876,3.6859456E7,665201.0,-699562.0,-947371.0
33089,1697377462878,3.6860488E7,665398.0,-699421.0,-948685.0
33090,1697377462878,3.6861528E7,663876.0,-698614.0,-950451.0
33091,1697377462879,3.686256E7,665963.0,-693630.0,-951683.0
33092,1697377462880,3.6863596E7,663373.0,-701714.0,-949450.0
33093,1697377462882,3.6864632E7,664340.0,-699219.0,-952994.0
33094,1697377462882,3.6865664E7,664728.0,-700853.0,-950437.0
33095,1697377462884,3.68667E7,666976.0,-700979.0,-953159.0
33096,1697377462884,3.6867736E7,663252.0,-696730.0,-948423.0
33097,1697377462886,3.6868772E7,666258.0,-692373.0,-940514.0
33098,1697377462886,3.6869808E7,668084.0,-696882.0,-945211.0
33099,1697377462888,3.687084E7,666455.0,-693630.0,-946235.0
33100,1697377462888,3.687188E7,667389.0,-690210.0,-944438.0
33101,1697377462889,3.6872912E7,669841.0,-696820.0,-941232.0
33102,1697377462891,3.6873948E7,669223.0,-694356.0,-940191.0
33103,1697377462891,3.6874984E7,672179.0,-694643.0,-940382.0
33104,1697377462892,3.6876016E7,665496.0,-698527.0,-943369.0
33105,1697377462893,3.6877056E7,665097.0,-697590.0,-948150.0
33106,1697377462895,3.6878088E7,669656.0,-694834.0,-944244.0
33107,1697377462895,3.6879124E7,668092.0,-699846.0,-952096.0
33108,1697377462896,3.688016E7,662650.0,-693763.0,-948153.0
33109,1697377462897,3.6881192E7,665170.0,-699641.0,-950187.0
33110,1697377462898,3.6882232E7,661924.0,-696184.0,-951329.0
33111,1697377462901,3.6883264E7,668244.0,-696761.0,-948103.0
33112,1697377462901,3.68843E7,663322.0,-701480.0,-946246.0
33113,1697377462903,3.6885336E7,665150.0,-697669.0,-946016.0
33114,1697377462903,3.6886368E7,667816.0,-700290.0,-950575.0
33115,1697377462904,3.6887408E7,667625.0,-697832.0,-946350.0
33116,1697377462906,3.688844E7,667063.0,-693659.0,-947855.0
33117,1697377462906,3.6889476E7,668711.0,-696522.0,-942059.0
33118,1697377462907,3.6890512E7,670291.0,-692593.0,-944010.0
33119,1697377462909,3.6891544E7,669422.0,-695520.0,-943428.0
33120,1697377462909,3.689258E7,667358.0,-696311.0,-947000.0
33121,1697377462910,3.6893616E7,670815.0,-697292.0,-942168.0
33122,1697377462911,3.6894652E7,670750.0,-692086.0,-940793.0
33123,1697377462913,3.6895688E7,669650.0,-696581.0,-943330.0
33124,1697377462913,3.689672E7,667501.0,-697233.0,-945074.0
33125,1697377462915,3.6897756E7,669948.0,-699970.0,-948955.0
33126,1697377462915,3.6898792E7,663350.0,-694792.0,-948702.0
33127,1697377462917,3.6899828E7,661291.0,-693642.0,-951480.0
33128,1697377462917,3.6900864E7,662416.0,-701531.0,-949140.0
33129,1697377462918,3.6901896E7,662239.0,-701789.0,-950240.0
33130,1697377462920,3.6902932E7,668281.0,-702304.0,-951793.0
33131,1697377462920,3.6903968E7,661066.0,-698330.0,-949228.0
33132,1697377462922,3.6905004E7,660796.0,-698921.0,-952307.0
33133,1697377462922,3.690604E7,663806.0,-701469.0,-945734.0
33134,1697377462923,3.6907072E7,667704.0,-703002.0,-950305.0
33135,1697377462925,3.6908112E7,668089.0,-692615.0,-950983.0
33136,1697377462925,3.6909144E7,667906.0,-699160.0,-945400.0
33137,1697377462927,3.691018E7,670421.0,-691544.0,-949405.0
33138,1697377462927,3.6911216E7,664720.0,-693116.0,-947290.0
33139,1697377462929,3.6912248E7,668511.0,-692609.0,-945417.0
33140,1697377462930,3.6913288E7,670992.0,-690613.0,-939747.0
33141,1697377462931,3.691432E7,668056.0,-694213.0,-939893.0
33142,1697377462931,3.6915356E7,669583.0,-692235.0,-943704.0
33143,1697377462933,3.6916392E7,668652.0,-695231.0,-947124.0
33144,1697377462933,3.6917428E7,666863.0,-697126.0,-946677.0
33145,1697377462934,3.6918464E7,665395.0,-697166.0,-945628.0
33146,1697377462936,3.6919496E7,665308.0,-698232.0,-949005.0
33147,1697377462936,3.6920532E7,665423.0,-694289.0,-945540.0
33148,1697377462938,3.6921568E7,669290.0,-700456.0,-951123.0
33149,1697377462938,3.6922604E7,663643.0,-696077.0,-948328.0
33150,1697377462940,3.692364E7,667721.0,-698544.0,-946182.0
33151,1697377462940,3.6924672E7,664177.0,-700864.0,-953652.0
33152,1697377462942,3.6925708E7,666790.0,-700670.0,-952386.0
33153,1697377462942,3.6926744E7,662551.0,-697399.0,-949216.0
33154,1697377462944,3.692778E7,661460.0,-694294.0,-945597.0
33155,1697377462945,3.6928816E7,670010.0,-698206.0,-941007.0
33156,1697377462947,3.6929848E7,666250.0,-697202.0,-943366.0
33157,1697377462947,3.6930884E7,668984.0,-693296.0,-947281.0
33158,1697377462948,3.693192E7,667504.0,-694544.0,-942435.0
33159,1697377462950,3.6932956E7,676777.0,-697171.0,-941895.0
33160,1697377462950,3.6933992E7,671341.0,-695453.0,-943096.0
33161,1697377462952,3.6935024E7,670621.0,-693456.0,-942885.0
33162,1697377462952,3.693606E7,667130.0,-694741.0,-945296.0
33163,1697377462954,3.6937096E7,665417.0,-695636.0,-948735.0
33164,1697377462954,3.6938132E7,670376.0,-694677.0,-945248.0
33165,1697377462955,3.6939168E7,668798.0,-699902.0,-938973.0
33166,1697377462956,3.69402E7,666182.0,-699874.0,-950783.0
33167,1697377462958,3.6941236E7,665538.0,-703207.0,-948606.0
