Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),micros (),635 (),Degraw (),tal ()
23277,1697381456928,3.43954381E9,645705.0,-702327.0,-960965.0
23278,1697381457041,3.43965696E9,645732.0,-702313.0,-960862.0
23279,1697381457153,3.43977011E9,645151.0,-702621.0,-961368.0
23280,1697381457266,3.43988326E9,645458.0,-702972.0,-961548.0
23281,1697381457381,3.43999642E9,645484.0,-702383.0,-961091.0
23282,1697381457494,3.44010957E9,645236.0,-703192.0,-961597.0
23283,1697381457607,3.44022272E9,645878.0,-702223.0,-961003.0
23284,1697381457719,3.44033587E9,645232.0,-702415.0,-961371.0
23285,1697381457833,3.44044902E9,644863.0,-703049.0,-961812.0
23286,1697381457946,3.44056218E9,645845.0,-701975.0,-961293.0
23287,1697381458060,3.44067533E9,645408.0,-702755.0,-960754.0
23288,1697381458173,3.44078848E9,645090.0,-702693.0,-961333.0
23289,1697381458285,3.44090163E9,645581.0,-702872.0,-961457.0
23290,1697381458400,3.44101504E9,645205.0,-702267.0,-960574.0
23291,1697381458513,3.44112819E9,645235.0,-702968.0,-961370.0
23292,1697381458626,3.44124134E9,646007.0,-701876.0,-961297.0
23293,1697381458739,3.4413545E9,645773.0,-702762.0,-960831.0
23294,1697381458851,3.44146765E9,645759.0,-702822.0,-961364.0
23295,1697381458966,3.4415808E9,645590.0,-702107.0,-960951.0
23296,1697381459078,3.44169395E9,645026.0,-702463.0,-961475.0
23297,1697381459191,3.4418071E9,645410.0,-702646.0,-961243.0
23298,1697381459304,3.44192026E9,645356.0,-702195.0,-960547.0
23299,1697381459418,3.44203341E9,645077.0,-702460.0,-961856.0
23300,1697381459530,3.44214656E9,644821.0,-702354.0,-961427.0
23301,1697381459643,3.44225971E9,645865.0,-702447.0,-961002.0
23302,1697381459756,3.44237286E9,645105.0,-702209.0,-961199.0
23303,1697381459870,3.44248602E9,645582.0,-702942.0,-961470.0
23304,1697381459983,3.44259917E9,645751.0,-702961.0,-960579.0
23305,1697381460097,3.44271232E9,645712.0,-702750.0,-961537.0
23306,1697381460209,3.44282547E9,645681.0,-702401.0,-961140.0
23307,1697381460322,3.44293862E9,645144.0,-702523.0,-961095.0
23308,1697381460436,3.44305178E9,644663.0,-702214.0,-960706.0
23309,1697381460550,3.44316493E9,645880.0,-702524.0,-961472.0
23310,1697381460663,3.44327808E9,645823.0,-702443.0,-961250.0
23311,1697381460775,3.44339123E9,644897.0,-702863.0,-961649.0
23312,1697381460888,3.44350438E9,645492.0,-702761.0,-961235.0
23313,1697381461002,3.44361754E9,644687.0,-702645.0,-960549.0
23314,1697381461114,3.44373069E9,645192.0,-702741.0,-961350.0
23315,1697381461228,3.44384384E9,646270.0,-702115.0,-961426.0
23316,1697381461341,3.44395699E9,645087.0,-702819.0,-961244.0
23317,1697381461454,3.4440704E9,644949.0,-702808.0,-961220.0
23318,1697381461568,3.44418355E9,646375.0,-702200.0,-961265.0
23319,1697381461680,3.4442967E9,644838.0,-702627.0,-961357.0
23320,1697381461793,3.44440986E9,645168.0,-703072.0,-961213.0
23321,1697381461907,3.44452301E9,645613.0,-702616.0,-961162.0
23322,1697381462020,3.44463616E9,645264.0,-703304.0,-961093.0
23323,1697381462133,3.44474931E9,645908.0,-702897.0,-961479.0
23324,1697381462246,3.44486246E9,645609.0,-702429.0,-961295.0
23325,1697381462359,3.44497562E9,645317.0,-702864.0,-961183.0
23326,1697381462473,3.44508877E9,645457.0,-702937.0,-961158.0
23327,1697381462587,3.44520192E9,645481.0,-702532.0,-960835.0
23328,1697381462700,3.44531507E9,644909.0,-703337.0,-961893.0
23329,1697381462812,3.44542822E9,645907.0,-702428.0,-961644.0
23330,1697381462925,3.44554138E9,645422.0,-702686.0,-961262.0
23331,1697381463040,3.44565453E9,645138.0,-703084.0,-961226.0
23332,1697381463153,3.44576768E9,645972.0,-702703.0,-961225.0
23333,1697381463266,3.44588109E9,645052.0,-702225.0,-961156.0
23334,1697381463378,3.44599424E9,644679.0,-702938.0,-961415.0
23335,1697381463491,3.44610739E9,645611.0,-702381.0,-961098.0
23336,1697381463603,3.44622054E9,645030.0,-702878.0,-961139.0
23337,1697381463717,3.4463337E9,645211.0,-703098.0,-961281.0
23338,1697381463831,3.44644685E9,645361.0,-702297.0,-961011.0
23339,1697381463945,3.44656E9,644830.0,-702277.0,-961357.0
23340,1697381464056,3.44667315E9,645159.0,-703014.0,-961657.0
23341,1697381464170,3.4467863E9,645401.0,-702564.0,-960893.0
23342,1697381464283,3.44689946E9,645058.0,-702462.0,-960997.0
23343,1697381464397,3.44701261E9,645158.0,-702956.0,-961721.0
23344,1697381464510,3.44712576E9,645324.0,-702686.0,-961047.0
23345,1697381464623,3.44723891E9,645320.0,-702990.0,-961112.0
23346,1697381464737,3.44735232E9,645213.0,-703052.0,-961185.0
23347,1697381464849,3.44746547E9,645606.0,-702336.0,-961003.0
23348,1697381464963,3.44757862E9,645509.0,-703078.0,-961291.0
23349,1697381465075,3.44769178E9,645383.0,-702702.0,-961584.0
23350,1697381465190,3.44780493E9,645885.0,-702458.0,-960698.0
23351,1697381465302,3.44791808E9,645827.0,-702620.0,-961351.0
23352,1697381465415,3.44803123E9,645779.0,-702525.0,-961218.0
23353,1697381465528,3.44814438E9,646090.0,-702521.0,-961540.0
23354,1697381465641,3.44825754E9,645543.0,-702726.0,-961406.0
23355,1697381465754,3.44837069E9,646607.0,-702391.0,-961357.0
23356,1697381465868,3.44848384E9,646034.0,-702665.0,-961167.0
23357,1697381465981,3.44859725E9,645373.0,-702932.0,-961731.0
23358,1697381466094,3.4487104E9,645645.0,-703174.0,-961138.0
23359,1697381466208,3.44882355E9,645471.0,-702597.0,-961202.0
23360,1697381466320,3.4489367E9,645307.0,-702935.0,-961641.0
23361,1697381466434,3.44904986E9,646248.0,-702463.0,-961161.0
23362,1697381466547,3.44916301E9,644810.0,-702405.0,-961324.0
23363,1697381466661,3.44927616E9,645015.0,-702486.0,-961592.0
23364,1697381466774,3.44938931E9,645434.0,-702710.0,-961030.0
23365,1697381466886,3.44950246E9,645027.0,-702442.0,-961625.0
23366,1697381467000,3.44961562E9,645494.0,-703059.0,-961260.0
23367,1697381467112,3.44972902E9,645364.0,-702311.0,-961208.0
23368,1697381467226,3.44984218E9,645167.0,-702743.0,-961002.0
23369,1697381467340,3.44995533E9,645410.0,-702941.0,-961469.0
23370,1697381467453,3.45006848E9,645134.0,-702423.0,-960759.0
23371,1697381467567,3.45018163E9,645132.0,-702768.0,-960900.0
23372,1697381467678,3.45029478E9,645571.0,-702307.0,-961222.0
23373,1697381467793,3.45040794E9,645899.0,-702586.0,-961287.0
23374,1697381467905,3.45052109E9,645425.0,-702861.0,-960997.0
23375,1697381468018,3.45063424E9,645124.0,-702488.0,-961724.0
23376,1697381468132,3.45074739E9,646040.0,-702618.0,-960896.0
23377,1697381468244,3.4508608E9,645262.0,-702993.0,-961448.0
23378,1697381468357,3.45097395E9,645792.0,-702955.0,-961436.0
23379,1697381468472,3.4510871E9,644918.0,-702628.0,-961024.0
23380,1697381468584,3.45120026E9,644912.0,-703267.0,-961281.0
23381,1697381468697,3.45131341E9,645857.0,-702475.0,-961329.0
23382,1697381468811,3.45142656E9,645733.0,-702469.0,-961090.0
23383,1697381468924,3.45153971E9,645454.0,-702539.0,-961322.0
23384,1697381469036,3.45165286E9,645157.0,-702703.0,-961122.0
23385,1697381469150,3.45176602E9,644630.0,-702543.0,-961482.0
23386,1697381469263,3.45187917E9,645129.0,-702432.0,-961462.0
23387,1697381469377,3.45199232E9,645793.0,-702391.0,-961261.0
23388,1697381469489,3.45210547E9,645166.0,-702672.0,-961487.0
23389,1697381469602,3.45221862E9,645569.0,-702991.0,-961786.0
23390,1697381469715,3.45233178E9,645714.0,-702110.0,-960932.0
23391,1697381469829,3.45244518E9,644697.0,-703197.0,-960770.0
23392,1697381469942,3.45255834E9,645156.0,-702836.0,-961552.0
23393,1697381470055,3.45267149E9,645350.0,-703017.0,-961396.0
23394,1697381470168,3.45278464E9,644890.0,-703101.0,-961040.0
23395,1697381470282,3.45289779E9,645292.0,-703149.0,-961052.0
23396,1697381470395,3.45301094E9,645314.0,-702568.0,-960989.0
23397,1697381470508,3.4531241E9,645055.0,-702378.0,-961348.0
23398,1697381470621,3.45323725E9,645782.0,-702260.0,-961335.0
23399,1697381470735,3.4533504E9,645249.0,-703020.0,-961031.0
23400,1697381470847,3.45346381E9,645130.0,-702873.0,-961574.0
23401,1697381470961,3.45357696E9,645572.0,-702790.0,-961143.0
23402,1697381471075,3.45369011E9,644832.0,-703063.0,-961525.0
23403,1697381471187,3.45380326E9,645018.0,-703043.0,-961534.0
23404,1697381471300,3.45391642E9,645430.0,-702525.0,-961203.0
23405,1697381471413,3.45402957E9,645138.0,-702432.0,-961334.0
23406,1697381471526,3.45414272E9,644982.0,-703117.0,-961196.0
23407,1697381471639,3.45425587E9,645539.0,-702133.0,-961464.0
23408,1697381471753,3.45436902E9,645000.0,-703025.0,-960993.0
23409,1697381471866,3.45448218E9,644766.0,-702620.0,-961512.0
23410,1697381471979,3.45459533E9,645707.0,-702778.0,-961569.0
23411,1697381472092,3.45470874E9,644529.0,-702442.0,-961128.0
23412,1697381472206,3.45482189E9,645016.0,-703213.0,-961318.0
23413,1697381472319,3.45493504E9,645522.0,-702606.0,-961161.0
23414,1697381472432,3.45504819E9,644993.0,-702989.0,-961227.0
23415,1697381472545,3.45516134E9,645516.0,-702933.0,-961393.0
23416,1697381472658,3.4552745E9,645751.0,-702544.0,-960912.0
23417,1697381472772,3.45538765E9,644586.0,-702676.0,-961074.0
23418,1697381472884,3.4555008E9,645086.0,-702563.0,-961371.0
23419,1697381472998,3.45561395E9,644994.0,-702329.0,-960953.0
23420,1697381473111,3.4557271E9,644974.0,-702693.0,-961641.0
23421,1697381473225,3.45584026E9,645762.0,-702631.0,-961767.0
23422,1697381473337,3.45595366E9,645263.0,-702639.0,-961033.0
23423,1697381473451,3.45606682E9,644812.0,-702642.0,-961159.0
23424,1697381473563,3.45617997E9,645293.0,-702994.0,-961010.0
23425,1697381473677,3.45629312E9,645043.0,-702146.0,-961242.0
23426,1697381473790,3.45640627E9,645164.0,-702808.0,-961467.0
23427,1697381473903,3.45651942E9,645611.0,-702879.0,-961569.0
23428,1697381474016,3.45663258E9,645065.0,-702927.0,-961232.0
23429,1697381474130,3.45674573E9,644738.0,-702415.0,-961231.0
23430,1697381474242,3.45685888E9,645104.0,-702876.0,-961644.0
23431,1697381474356,3.45697203E9,644802.0,-702151.0,-961267.0
23432,1697381474469,3.45708518E9,644802.0,-703119.0,-961601.0
23433,1697381474582,3.45719834E9,645760.0,-702826.0,-961551.0
23434,1697381474696,3.45731174E9,644855.0,-702875.0,-961504.0
23435,1697381474809,3.4574249E9,644911.0,-702499.0,-961736.0
23436,1697381474922,3.45753805E9,645219.0,-702160.0,-961047.0
23437,1697381475035,3.4576512E9,644326.0,-702681.0,-961341.0
23438,1697381475147,3.45776435E9,645088.0,-703151.0,-961468.0
23439,1697381475261,3.4578775E9,645256.0,-702962.0,-960954.0
23440,1697381475376,3.45799066E9,645233.0,-702846.0,-961097.0
23441,1697381475488,3.45810381E9,645196.0,-702900.0,-961490.0
23442,1697381475600,3.45821696E9,645188.0,-702410.0,-961413.0
23443,1697381475714,3.45833011E9,644631.0,-702874.0,-961368.0
23444,1697381475827,3.45844326E9,644903.0,-702189.0,-961253.0
23445,1697381475941,3.45855642E9,644966.0,-702738.0,-960782.0
23446,1697381476053,3.45866957E9,644901.0,-702956.0,-961438.0
23447,1697381476166,3.45878298E9,645061.0,-702678.0,-961022.0
23448,1697381476280,3.45889613E9,645282.0,-702386.0,-960835.0
23449,1697381476393,3.45900928E9,644891.0,-702642.0,-961462.0
23450,1697381476506,3.45912243E9,645266.0,-702574.0,-961759.0
23451,1697381476620,3.45923558E9,645091.0,-702589.0,-960969.0
23452,1697381476732,3.45934874E9,644820.0,-702923.0,-961518.0
23453,1697381476846,3.45946189E9,645453.0,-702466.0,-961362.0
23454,1697381476958,3.45957504E9,644930.0,-702505.0,-961043.0
23455,1697381477073,3.45968819E9,644905.0,-702688.0,-961423.0
23456,1697381477185,3.45980134E9,645425.0,-702460.0,-960909.0
23457,1697381477299,3.45991475E9,644694.0,-702543.0,-960754.0
23458,1697381477411,3.4600279E9,644824.0,-702838.0,-961277.0
23459,1697381477525,3.46014106E9,644926.0,-702389.0,-961582.0
23460,1697381477638,3.46025421E9,644664.0,-702557.0,-961230.0
23461,1697381477752,3.46036736E9,645249.0,-702717.0,-961805.0
23462,1697381477865,3.46048051E9,645675.0,-702478.0,-961510.0
23463,1697381477978,3.46059366E9,645076.0,-702717.0,-961350.0
23464,1697381478091,3.46070682E9,644990.0,-702696.0,-961467.0
23465,1697381478203,3.46081997E9,646082.0,-702942.0,-960832.0
23466,1697381478318,3.46093312E9,644937.0,-702617.0,-961659.0
23467,1697381478431,3.46104653E9,645131.0,-702854.0,-961306.0
23468,1697381478544,3.46115968E9,645436.0,-702817.0,-960561.0
23469,1697381478657,3.46127283E9,644927.0,-702933.0,-961016.0
23470,1697381478770,3.46138598E9,645287.0,-702493.0,-961627.0
23471,1697381478882,3.46149914E9,645312.0,-702714.0,-961327.0
23472,1697381478996,3.46161229E9,644276.0,-703080.0,-961676.0
23473,1697381479108,3.46172544E9,645802.0,-702728.0,-961503.0
23474,1697381479222,3.46183859E9,645243.0,-702657.0,-961001.0
23475,1697381479336,3.46195174E9,645018.0,-703035.0,-961049.0
23476,1697381479448,3.4620649E9,645370.0,-703220.0,-961307.0
23477,1697381479562,3.4621783E9,645042.0,-702355.0,-960780.0
23478,1697381479675,3.46229146E9,644928.0,-702535.0,-961538.0
23479,1697381479789,3.46240461E9,645310.0,-702479.0,-961237.0
23480,1697381479902,3.46251776E9,644539.0,-702450.0,-961610.0
23481,1697381480016,3.46263091E9,644917.0,-703279.0,-962025.0
23482,1697381480128,3.46274406E9,645521.0,-703165.0,-961727.0
23483,1697381480241,3.46285722E9,645506.0,-702439.0,-961322.0
23484,1697381480355,3.46297037E9,644738.0,-703079.0,-961622.0
23485,1697381480467,3.46308352E9,645602.0,-702745.0,-961254.0
23486,1697381480581,3.46319667E9,644736.0,-703050.0,-961411.0
23487,1697381480694,3.46330982E9,644905.0,-702640.0,-961108.0
23488,1697381480806,3.46342323E9,645213.0,-702440.0,-961182.0
23489,1697381480920,3.46353638E9,645032.0,-703117.0,-961313.0
23490,1697381481033,3.46364954E9,644788.0,-702869.0,-961379.0
23491,1697381481147,3.46376269E9,645420.0,-702614.0,-961289.0
23492,1697381481260,3.46387584E9,644300.0,-702906.0,-961230.0
23493,1697381481373,3.46398899E9,645147.0,-702928.0,-961460.0
23494,1697381481487,3.46410214E9,645101.0,-702835.0,-961091.0
23495,1697381481600,3.4642153E9,644843.0,-702615.0,-961595.0
23496,1697381481713,3.46432845E9,644720.0,-702746.0,-961585.0
23497,1697381481826,3.46444186E9,644849.0,-702392.0,-961099.0
23498,1697381481940,3.46455501E9,645059.0,-702595.0,-961945.0
23499,1697381482053,3.46466816E9,645377.0,-703097.0,-961202.0
23500,1697381482165,3.46478131E9,645065.0,-702706.0,-961747.0
23501,1697381482278,3.46489446E9,644495.0,-702896.0,-961378.0
23502,1697381482392,3.46500762E9,645518.0,-702831.0,-961529.0
23503,1697381482505,3.46512077E9,644821.0,-702260.0,-961256.0
23504,1697381482618,3.46523392E9,645030.0,-702716.0,-961736.0
23505,1697381482730,3.46534707E9,645574.0,-702196.0,-961252.0
23506,1697381482844,3.46546048E9,645009.0,-702525.0,-961286.0
23507,1697381482957,3.46557363E9,644814.0,-702704.0,-961557.0
23508,1697381483071,3.46568678E9,645855.0,-702683.0,-961159.0
23509,1697381483184,3.46579994E9,644771.0,-702830.0,-961094.0
23510,1697381483298,3.46591309E9,645097.0,-702623.0,-961760.0
23511,1697381483410,3.46602624E9,645484.0,-702577.0,-961468.0
23512,1697381483525,3.46613939E9,644967.0,-702716.0,-961336.0
23513,1697381483637,3.46625254E9,644839.0,-703537.0,-962043.0
23514,1697381483750,3.4663657E9,645319.0,-702394.0,-961306.0
23515,1697381483862,3.4664791E9,644956.0,-702757.0,-961279.0
23516,1697381483976,3.46659226E9,645043.0,-702702.0,-961523.0
23517,1697381484090,3.46670541E9,645317.0,-702482.0,-961292.0
23518,1697381484203,3.46681856E9,644825.0,-703239.0,-961397.0
23519,1697381484316,3.46693171E9,645261.0,-702826.0,-961464.0
23520,1697381484429,3.46704486E9,645578.0,-702244.0,-960693.0
23521,1697381484541,3.46715802E9,645006.0,-702610.0,-961244.0
23522,1697381484655,3.46727117E9,644968.0,-702648.0,-961666.0
23523,1697381484768,3.46738432E9,645100.0,-702298.0,-961370.0
23524,1697381484882,3.46749747E9,644521.0,-702766.0,-961738.0
23525,1697381484995,3.46761062E9,645666.0,-702888.0,-961744.0
23526,1697381485107,3.46772403E9,645329.0,-702255.0,-961141.0
23527,1697381485222,3.46783718E9,645040.0,-703069.0,-961381.0
23528,1697381485333,3.46795034E9,645451.0,-702890.0,-961693.0
23529,1697381485448,3.46806349E9,645357.0,-702598.0,-961395.0
23530,1697381485561,3.46817664E9,644780.0,-703018.0,-961738.0
23531,1697381485674,3.46828979E9,645156.0,-702252.0,-961232.0
23532,1697381485787,3.46840294E9,645036.0,-702514.0,-961095.0
23533,1697381485899,3.4685161E9,644775.0,-702999.0,-961705.0
23534,1697381486014,3.46862925E9,644907.0,-702765.0,-961773.0
23535,1697381486127,3.4687424E9,644910.0,-702444.0,-961371.0
23536,1697381486239,3.46885555E9,645040.0,-702892.0,-961382.0
23537,1697381486353,3.46896896E9,645472.0,-702597.0,-961045.0
23538,1697381486465,3.46908211E9,644441.0,-703155.0,-960634.0
23539,1697381486579,3.46919526E9,645019.0,-702475.0,-961874.0
23540,1697381486692,3.46930842E9,645362.0,-702435.0,-961347.0
23541,1697381486805,3.46942157E9,644442.0,-703161.0,-961213.0
23542,1697381486918,3.46953472E9,645250.0,-702925.0,-961520.0
23543,1697381487032,3.46964787E9,645732.0,-702270.0,-961114.0
23544,1697381487145,3.46976102E9,644803.0,-703092.0,-961660.0
23545,1697381487258,3.46987443E9,644988.0,-702730.0,-961343.0
23546,1697381487371,3.46998758E9,644507.0,-703004.0,-960813.0
23547,1697381487486,3.47010074E9,644574.0,-702788.0,-961163.0
23548,1697381487599,3.47021389E9,645163.0,-702626.0,-961388.0
23549,1697381487711,3.47032704E9,645263.0,-702663.0,-960890.0
23550,1697381487823,3.47044019E9,645090.0,-703043.0,-961942.0
23551,1697381487937,3.47055334E9,645545.0,-702655.0,-961260.0
23552,1697381488051,3.4706665E9,644842.0,-702773.0,-961025.0
23553,1697381488165,3.47077965E9,644754.0,-702762.0,-962084.0
23554,1697381488277,3.4708928E9,645480.0,-702700.0,-961583.0
23555,1697381488389,3.47100621E9,645161.0,-702796.0,-961239.0
23556,1697381488504,3.47111936E9,644271.0,-702905.0,-961600.0
23557,1697381488617,3.47123251E9,645051.0,-702087.0,-961235.0
23558,1697381488729,3.47134566E9,645183.0,-702561.0,-960791.0
23559,1697381488843,3.47145882E9,644799.0,-702499.0,-961585.0
23560,1697381488955,3.47157197E9,645524.0,-702370.0,-961552.0
23561,1697381489069,3.47168512E9,644838.0,-701987.0,-961010.0
23562,1697381489183,3.47179827E9,644911.0,-702532.0,-961484.0
23563,1697381489295,3.47191142E9,645399.0,-701838.0,-960853.0
23564,1697381489409,3.47202458E9,644680.0,-702393.0,-961310.0
23565,1697381489523,3.47213773E9,645196.0,-703192.0,-961690.0
23566,1697381489635,3.47225088E9,644939.0,-702596.0,-961235.0
23567,1697381489748,3.47236429E9,644843.0,-702813.0,-961796.0
23568,1697381489861,3.47247744E9,645199.0,-702722.0,-961748.0
23569,1697381489975,3.47259059E9,645515.0,-702428.0,-961376.0
23570,1697381490087,3.47270374E9,644773.0,-702697.0,-961434.0
23571,1697381490201,3.4728169E9,645581.0,-702197.0,-961415.0
23572,1697381490314,3.47293005E9,645554.0,-702315.0,-960866.0
23573,1697381490428,3.4730432E9,644305.0,-702622.0,-961549.0
23574,1697381490541,3.47315635E9,645269.0,-702553.0,-961600.0
23575,1697381490655,3.4732695E9,645124.0,-701924.0,-961082.0
23576,1697381490766,3.47338291E9,645499.0,-702971.0,-961407.0
23577,1697381490880,3.47349606E9,645136.0,-702382.0,-961344.0
23578,1697381490993,3.47360922E9,645624.0,-702274.0,-961671.0
23579,1697381491107,3.47372237E9,644815.0,-702879.0,-961784.0
23580,1697381491219,3.47383552E9,645411.0,-702530.0,-961868.0
23581,1697381491333,3.47394867E9,644984.0,-702314.0,-961529.0
23582,1697381491446,3.47406182E9,644715.0,-702870.0,-961712.0
23583,1697381491559,3.47417498E9,645640.0,-702134.0,-961472.0
23584,1697381491673,3.47428813E9,644688.0,-702476.0,-961285.0
23585,1697381491786,3.47440128E9,644691.0,-702319.0,-961466.0
23586,1697381491898,3.47451443E9,645358.0,-701919.0,-961769.0
23587,1697381492012,3.47462784E9,644901.0,-702424.0,-961112.0
23588,1697381492126,3.47474099E9,644370.0,-702311.0,-961632.0
23589,1697381492238,3.47485414E9,644939.0,-701988.0,-961494.0
23590,1697381492351,3.4749673E9,644236.0,-702125.0,-961644.0
23591,1697381492464,3.47508045E9,644965.0,-703287.0,-962102.0
23592,1697381492579,3.4751936E9,645397.0,-701618.0,-961616.0
23593,1697381492691,3.47530675E9,644785.0,-702541.0,-961306.0
23594,1697381492804,3.4754199E9,645469.0,-702197.0,-961701.0
