Time,Channel A
(ms),(V)

-429.19901799,4.31592800
-429.18901799,4.27671100
-429.17901799,4.30066800
-429.16901799,4.27366000
-429.15901799,4.29990500
-429.14901800,4.29410700
-429.13901800,4.28891800
-429.12901800,4.27228600
-429.11901800,4.28464600
-429.10901800,4.29258100
-429.09901800,4.26572500
-429.08901800,4.30570400
-429.07901800,4.28601900
-429.06901800,4.28312000
-429.05901800,4.28251000
-429.04901800,4.30494100
-429.03901800,4.31012900
-429.02901800,4.28388300
-429.01901800,4.30127900
-429.00901800,4.28540900
-428.99901800,4.27366000
-428.98901800,4.28022100
-428.97901800,4.28312000
-428.96901800,4.29044500
-428.95901800,4.29548000
-428.94901800,4.27518600
-428.93901800,4.28388300
-428.92901800,4.29914200
-428.91901800,4.30356700
-428.90901800,4.28251000
-428.89901800,4.31363900
-428.88901800,4.27961100
-428.87901800,4.31440200
-428.86901800,4.28968200
-428.85901800,4.28464600
-428.84901800,4.27076000
-428.83901800,4.29776900
-428.82901800,4.29258100
-428.81901800,4.28968200
-428.80901800,4.30280400
-428.79901800,4.24832900
-428.78901800,4.29334400
-428.77901800,4.31730100
-428.76901800,4.27594900
-428.75901800,4.29837900
-428.74901801,4.32966100
-428.73901801,4.28098400
-428.72901801,4.29548000
-428.71901801,4.28174700
-428.70901801,4.29258100
-428.69901801,4.30784000
-428.68901801,4.28830800
-428.67901801,4.28601900
-428.66901801,4.28540900
-428.65901801,4.30936600
-428.64901801,4.28464600
-428.63901801,4.28022100
-428.62901801,4.28968200
-428.61901801,4.28968200
-428.60901801,4.28678200
-428.59901801,4.29120800
-428.58901801,4.31012900
-428.57901801,4.29914200
-428.56901801,4.28022100
-428.55901801,4.28968200
-428.54901801,4.28830800
-428.53901801,4.29197100
-428.52901801,4.29548000
-428.51901801,4.30494100
-428.50901801,4.27442300
-428.49901801,4.29990500
-428.48901801,4.28251000
-428.47901801,4.29487000
-428.46901801,4.27228600
-428.45901801,4.30356700
-428.44901801,4.28251000
-428.43901801,4.29197100
-428.42901801,4.28022100
-428.41901801,4.28678200
-428.40901801,4.30066800
-428.39901801,4.29624300
-428.38901801,4.29700600
-428.37901801,4.29914200
-428.36901801,4.30280400
-428.35901802,4.31440200
-428.34901802,4.28891800
-428.33901802,4.27442300
-428.32901802,4.26938700
-428.31901802,4.28174700
-428.30901802,4.28022100
-428.29901802,4.28098400
-428.28901802,4.27884800
-428.27901802,4.27304900
-428.26901802,4.29197100
-428.25901802,4.28022100
-428.24901802,4.28312000
-428.23901802,4.30570400
-428.22901802,4.27228600
-428.21901802,4.29487000
-428.20901802,4.26145200
-428.19901802,4.30280400
-428.18901802,4.28098400
-428.17901802,4.29044500
-428.16901802,4.28251000
-428.15901802,4.28098400
-428.14901802,4.27732200
-428.13901802,4.27366000
-428.12901802,4.28464600
-428.11901802,4.29334400
-428.10901802,4.27015000
-428.09901802,4.30356700
-428.08901802,4.28464600
-428.07901802,4.29990500
-428.06901802,4.30784000
-428.05901802,4.27152300
-428.04901802,4.29487000
-428.03901802,4.29700600
-428.02901802,4.31653800
-428.01901802,4.31806400
-428.00901802,4.30204200
-427.99901802,4.28830800
-427.98901802,4.30494100
-427.97901802,4.28678200
-427.96901802,4.29548000
-427.95901803,4.29258100
-427.94901803,4.27152300
-427.93901803,4.31516500
-427.92901803,4.27732200
-427.91901803,4.28464600
-427.90901803,4.28312000
-427.89901803,4.31150200
-427.88901803,4.28540900
-427.87901803,4.30280400
-427.86901803,4.27518600
-427.85901803,4.30127900
-427.84901803,4.28540900
-427.83901803,4.27671100
-427.82901803,4.29334400
-427.81901803,4.30417800
-427.80901803,4.29044500
-427.79901803,4.32248900
-427.78901803,4.29776900
-427.77901803,4.29548000
-427.76901803,4.28678200
-427.75901803,4.28251000
-427.74901803,4.28754500
-427.73901803,4.29837900
-427.72901803,4.27884800
-427.71901803,4.27015000
-427.70901803,4.28968200
-427.69901803,4.27594900
-427.68901803,4.28891800
-427.67901803,4.29044500
-427.66901803,4.28540900
-427.65901803,4.28388300
-427.64901803,4.26435100
-427.63901803,4.29334400
-427.62901803,4.27594900
-427.61901803,4.28968200
-427.60901803,4.30570400
-427.59901803,4.27366000
-427.58901803,4.26786100
-427.57901803,4.37330200
-427.56901803,4.27442300
-427.55901804,4.27732200
-427.54901804,4.27304900
-427.53901804,4.28601900
-427.52901804,4.28968200
-427.51901804,4.28312000
-427.50901804,4.29624300
-427.49901804,4.28754500
-427.48901804,4.26282500
-427.47901804,4.28540900
-427.46901804,4.30356700
-427.45901804,4.28251000
-427.44901804,4.29990500
-427.43901804,4.29197100
-427.42901804,4.30936600
-427.41901804,4.28312000
-427.40901804,4.30860300
-427.39901804,4.28174700
-427.38901804,4.26572500
-427.37901804,4.31226500
-427.36901804,4.28891800
-427.35901804,4.28968200
-427.34901804,4.30494100
-427.33901804,4.29990500
-427.32901804,4.30066800
-427.31901804,4.28022100
-427.30901804,4.29837900
-427.29901804,4.28601900
-427.28901804,4.29990500
-427.27901804,4.27884800
-427.26901804,4.28754500
-427.25901804,4.28678200
-427.24901804,4.30784000
-427.23901804,4.25992600
-427.22901804,4.29120800
-427.21901804,4.28891800
-427.20901804,4.29914200
-427.19901804,4.27884800
-427.18901804,4.27732200
-427.17901804,4.28891800
-427.16901805,4.28174700
-427.15901805,4.29258100
-427.14901805,4.27808500
-427.13901805,4.28312000
-427.12901805,4.28251000
-427.11901805,4.28251000
-427.10901805,4.29197100
-427.09901805,4.29776900
-427.08901805,4.29700600
-427.07901805,4.30127900
-427.06901805,4.29410700
-427.05901805,4.29548000
-427.04901805,4.28968200
-427.03901805,4.31592800
-427.02901805,4.26786100
-427.01901805,4.30066800
