Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),time (),reading ()
57570,1702727371280,1.53740832E8,29.045214
57571,1702727371280,1.53741184E8,27.640919
57572,1702727371282,1.53741536E8,27.821428
57573,1702727371282,1.53741872E8,28.68581
57574,1702727371282,1.53742224E8,27.561195
57575,1702727371282,1.5374256E8,29.266897
57576,1702727371282,1.53742912E8,26.253096
57577,1702727371282,1.53743264E8,25.492138
57578,1702727371283,1.537436E8,25.515524
57579,1702727371283,1.53743952E8,26.347294
57580,1702727371283,1.53744288E8,27.221899
57581,1702727371285,1.5374464E8,28.549768
57582,1702727371285,1.53744976E8,26.054783
57583,1702727371285,1.53745328E8,27.997332
57584,1702727371285,1.5374568E8,25.195004
57585,1702727371285,1.53746016E8,24.932789
57586,1702727371285,1.53746368E8,25.85746
57587,1702727371287,1.53746704E8,25.135708
57588,1702727371287,1.53747056E8,25.924002
57589,1702727371287,1.53747392E8,24.6854
57590,1702727371287,1.53747744E8,26.765322
57591,1702727371287,1.53748096E8,26.13516
57592,1702727371287,1.53748432E8,25.457876
57593,1702727371288,1.53748784E8,28.674614
57594,1702727371288,1.5374912E8,28.224628
57595,1702727371288,1.53749472E8,27.441614
57596,1702727371290,1.53749824E8,29.463226
57597,1702727371290,1.5375016E8,26.155586
57598,1702727371290,1.53750512E8,28.938797
57599,1702727371290,1.53750848E8,26.89511
57600,1702727371290,1.537512E8,25.997133
57601,1702727371291,1.53751552E8,28.539549
57602,1702727371291,1.53751888E8,28.740484
57603,1702727371291,1.5375224E8,28.748081
57604,1702727371291,1.53752576E8,29.290937
57605,1702727371291,1.53752928E8,29.655924
57606,1702727371293,1.53753264E8,30.981808
57607,1702727371293,1.53753616E8,29.240871
57608,1702727371293,1.53753968E8,30.243263
57609,1702727371293,1.53754304E8,31.643955
57610,1702727371293,1.53754656E8,31.162333
57611,1702727371293,1.53754992E8,30.891895
57612,1702727371294,1.53755344E8,30.597082
57613,1702727371294,1.5375568E8,31.52634
57614,1702727371294,1.53756032E8,30.952183
57615,1702727371296,1.53756384E8,30.323992
57616,1702727371296,1.5375672E8,30.813822
57617,1702727371296,1.53757072E8,30.911331
57618,1702727371296,1.53757408E8,31.649538
57619,1702727371298,1.5375776E8,31.809958
57620,1702727371298,1.53758112E8,29.989302
57621,1702727371298,1.53758448E8,30.29037
57622,1702727371298,1.537588E8,29.949457
57623,1702727371298,1.53759136E8,29.004698
57624,1702727371298,1.53759488E8,29.648357
57625,1702727371300,1.53759824E8,28.71446
57626,1702727371300,1.53760176E8,29.82821
57627,1702727371300,1.53760528E8,30.535149
57628,1702727371300,1.53760864E8,29.472439
57629,1702727371300,1.53761216E8,28.862705
57630,1702727371301,1.53761552E8,28.883116
57631,1702727371301,1.53761904E8,28.267128
57632,1702727371301,1.5376224E8,28.47563
57633,1702727371302,1.53762592E8,27.784542
57634,1702727371302,1.53762944E8,27.447212
57635,1702727371302,1.5376328E8,25.293169
57636,1702727371302,1.53763632E8,26.28899
57637,1702727371303,1.53763968E8,25.4088
57638,1702727371303,1.5376432E8,26.97384
57639,1702727371303,1.53764672E8,27.595459
57640,1702727371306,1.53765008E8,26.74392
57641,1702727371306,1.5376536E8,24.669596
57642,1702727371306,1.53765696E8,25.744148
57643,1702727371306,1.53766048E8,25.073454
57644,1702727371306,1.53766384E8,25.439432
57645,1702727371306,1.53766736E8,27.42877
57646,1702727371306,1.53767088E8,24.96969
57647,1702727371306,1.53767424E8,26.529802
57648,1702727371307,1.53767776E8,26.474459
57649,1702727371307,1.53768112E8,25.709885
57650,1702727371308,1.53768464E8,25.962872
57651,1702727371308,1.537688E8,27.801003
57652,1702727371308,1.53769152E8,26.455679
57653,1702727371310,1.53769504E8,26.993275
57654,1702727371310,1.5376984E8,27.595459
57655,1702727371310,1.53770192E8,27.498926
57656,1702727371310,1.53770528E8,28.407778
57657,1702727371310,1.5377088E8,28.239456
57658,1702727371310,1.53771232E8,28.938797
57659,1702727371311,1.53771568E8,28.479261
57660,1702727371311,1.5377192E8,27.484114
57661,1702727371311,1.53772256E8,26.78674
57662,1702727371312,1.53772608E8,29.517899
57663,1702727371312,1.53772944E8,29.951408
57664,1702727371312,1.53773296E8,29.32157
57665,1702727371313,1.53773648E8,29.684603
57666,1702727371313,1.53773984E8,30.836216
57667,1702727371313,1.53774336E8,29.795933
57668,1702727371314,1.53774672E8,31.171577
57669,1702727371314,1.53775024E8,31.69863
57670,1702727371314,1.5377536E8,31.612652
57671,1702727371316,1.53775712E8,29.52153
57672,1702727371316,1.53776064E8,30.681412
57673,1702727371316,1.537764E8,31.638678
57674,1702727371316,1.53776752E8,32.62328
57675,1702727371316,1.53777088E8,31.352407
57676,1702727371316,1.5377744E8,29.288956
57677,1702727371317,1.53777792E8,31.11129
57678,1702727371317,1.53778128E8,29.746538
57679,1702727371317,1.5377848E8,31.822802
57680,1702727371318,1.53778816E8,29.212223
57681,1702727371318,1.53779168E8,31.176184
57682,1702727371319,1.53779504E8,29.211216
57683,1702727371319,1.53779856E8,28.159735
57684,1702727371319,1.53780208E8,28.828444
57685,1702727371321,1.53780544E8,29.781105
57686,1702727371321,1.53780896E8,28.893337
57687,1702727371321,1.53781232E8,28.041815
57688,1702727371321,1.53781584E8,28.496742
57689,1702727371321,1.5378192E8,27.291399
57690,1702727371321,1.53782272E8,29.117674
57691,1702727371322,1.53782624E8,26.810781
57692,1702727371322,1.5378296E8,27.895552
57693,1702727371322,1.53783312E8,24.961452
57694,1702727371323,1.53783648E8,25.76918
57695,1702727371323,1.53784E8,25.70923
57696,1702727371323,1.53784352E8,27.593475
57697,1702727371325,1.53784688E8,25.962872
57698,1702727371325,1.5378504E8,27.190596
57699,1702727371325,1.53785376E8,27.921576
57700,1702727371325,1.53785728E8,26.52913
57701,1702727371325,1.5378608E8,26.690222
57702,1702727371326,1.53786416E8,26.60786
57703,1702727371326,1.53786768E8,24.871525
57704,1702727371326,1.53787104E8,26.346638
57705,1702727371326,1.53787456E8,26.641132
57706,1702727371327,1.53787792E8,25.054018
57707,1702727371327,1.53788144E8,25.309645
57708,1702727371327,1.5378848E8,26.414171
57709,1702727371328,1.53788832E8,26.454031
57710,1702727371328,1.53789184E8,27.607311
57711,1702727371328,1.5378952E8,27.184006
57712,1702727371330,1.53789872E8,27.670557
57713,1702727371330,1.53790208E8,27.10166
57714,1702727371330,1.5379056E8,27.48509
57715,1702727371330,1.53790912E8,28.932207
57716,1702727371330,1.53791248E8,28.517155
57717,1702727371330,1.537916E8,29.875319
57718,1702727371332,1.53791936E8,28.118896
57719,1702727371332,1.53792288E8,29.218477
57720,1702727371332,1.5379264E8,29.95504
57721,1702727371332,1.53792976E8,29.73171
57722,1702727371332,1.53793328E8,29.730062
57723,1702727371332,1.53793664E8,30.621124
57724,1702727371334,1.53794016E8,30.452772
57725,1702727371334,1.53794352E8,30.423147
57726,1702727371334,1.53794704E8,29.20661
57727,1702727371334,1.53795056E8,30.326616
57728,1702727371334,1.53795392E8,30.764732
57729,1702727371334,1.53795744E8,29.219454
57730,1702727371335,1.5379608E8,31.575432
57731,1702727371335,1.53796432E8,31.549742
57732,1702727371337,1.53796768E8,31.038158
57733,1702727371337,1.5379712E8,30.579601
57734,1702727371337,1.53797472E8,30.203419
57735,1702727371337,1.53797808E8,30.235697
57736,1702727371337,1.5379816E8,30.876093
57737,1702727371337,1.53798496E8,30.261723
57738,1702727371338,1.53798848E8,30.814798
57739,1702727371338,1.537992E8,29.44379
57740,1702727371338,1.53799536E8,27.272957
57741,1702727371339,1.53799888E8,28.304014
57742,1702727371339,1.53800224E8,29.01391
57743,1702727371339,1.53800576E8,28.126143
57744,1702727371340,1.53800912E8,29.969868
57745,1702727371340,1.53801264E8,28.123505
57746,1702727371340,1.53801616E8,28.615303
57747,1702727371341,1.53801952E8,28.485851
57748,1702727371341,1.53802304E8,28.112307
57749,1702727371341,1.5380264E8,27.82901
57750,1702727371342,1.53802992E8,26.165792
57751,1702727371342,1.53803328E8,28.488506
57752,1702727371342,1.5380368E8,28.251324
57753,1702727371344,1.53804032E8,27.303589
57754,1702727371344,1.53804368E8,25.156136
57755,1702727371344,1.5380472E8,27.920584
57756,1702727371344,1.53805056E8,26.224096
57757,1702727371344,1.53805408E8,26.513327
57758,1702727371344,1.5380576E8,26.835829
57759,1702727371346,1.53806096E8,27.193235
57760,1702727371346,1.53806448E8,26.365095
57761,1702727371346,1.53806784E8,25.443064
57762,1702727371346,1.53807136E8,24.815845
57763,1702727371347,1.53807472E8,25.880526
57764,1702727371347,1.53807824E8,26.391777
57765,1702727371347,1.53808176E8,25.869314
57766,1702727371348,1.53808512E8,25.037544
57767,1702727371348,1.53808864E8,28.23848
57768,1702727371348,1.538092E8,27.542738
57769,1702727371350,1.53809552E8,29.504719
57770,1702727371350,1.53809888E8,27.64914
57771,1702727371350,1.5381024E8,28.314234
57772,1702727371350,1.53810592E8,28.164356
57773,1702727371350,1.53810928E8,28.066847
57774,1702727371350,1.5381128E8,29.81076
57775,1702727371351,1.53811616E8,30.039368
57776,1702727371351,1.53811968E8,29.732685
57777,1702727371351,1.5381232E8,28.919361
57778,1702727371352,1.53812656E8,29.428963
57779,1702727371352,1.53813008E8,31.153118
57780,1702727371352,1.53813344E8,32.132473
57781,1702727371354,1.53813696E8,31.260511
57782,1702727371354,1.53814032E8,29.067608
57783,1702727371354,1.53814384E8,30.552599
57784,1702727371354,1.53814736E8,29.337069
57785,1702727371354,1.53815072E8,31.039135
57786,1702727371355,1.53815424E8,29.535381
57787,1702727371355,1.5381576E8,29.14733
57788,1702727371355,1.53816112E8,30.987085
57789,1702727371356,1.53816448E8,30.111828
57790,1702727371356,1.538168E8,29.578857
57791,1702727371356,1.53817152E8,30.61487
57792,1702727371357,1.53817488E8,31.564539
57793,1702727371357,1.5381784E8,33.067986
57794,1702727371357,1.53818176E8,32.229645
57795,1702727371358,1.53818528E8,30.62869
57796,1702727371358,1.5381888E8,29.159166
57797,1702727371358,1.53819216E8,30.512083
57798,1702727371359,1.53819568E8,31.17716
57799,1702727371359,1.53819904E8,29.268543
57800,1702727371359,1.53820256E8,29.270527
57801,1702727371361,1.53820592E8,29.05937
57802,1702727371361,1.53820944E8,27.477844
57803,1702727371361,1.53821296E8,29.135126
57804,1702727371361,1.53821632E8,28.99051
57805,1702727371361,1.53821984E8,29.072214
57806,1702727371361,1.5382232E8,27.506508
57807,1702727371362,1.53822672E8,27.994707
57808,1702727371362,1.53823008E8,27.162603
57809,1702727371362,1.5382336E8,27.422178
57810,1702727371363,1.53823712E8,27.195217
57811,1702727371363,1.53824048E8,26.027765
57812,1702727371363,1.538244E8,25.73591
57813,1702727371364,1.53824736E8,27.30162
57814,1702727371364,1.53825088E8,27.248915
57815,1702727371364,1.5382544E8,26.239916
57816,1702727371365,1.53825776E8,24.850107
57817,1702727371365,1.53826128E8,24.383324
57818,1702727371365,1.53826464E8,26.124939
57819,1702727371367,1.53826816E8,25.313595
57820,1702727371367,1.53827152E8,25.456228
57821,1702727371367,1.53827504E8,26.324244
57822,1702727371367,1.53827856E8,25.934208
57823,1702727371367,1.53828192E8,25.17821
57824,1702727371367,1.53828544E8,25.997133
57825,1702727371369,1.5382888E8,26.263956
57826,1702727371369,1.53829232E8,26.788387
57827,1702727371369,1.53829568E8,28.317194
57828,1702727371369,1.5382992E8,26.116716
57829,1702727371369,1.53830272E8,28.166004
57830,1702727371370,1.53830608E8,27.116488
57831,1702727371370,1.5383096E8,27.360916
57832,1702727371370,1.53831296E8,27.646517
57833,1702727371372,1.53831648E8,28.071455
57834,1702727371372,1.53832E8,29.986677
57835,1702727371372,1.53832336E8,26.56504
57836,1702727371372,1.53832688E8,28.935165
57837,1702727371372,1.53833024E8,28.430202
57838,1702727371372,1.53833376E8,30.945593
57839,1702727371373,1.53833728E8,31.272686
57840,1702727371373,1.53834064E8,30.814798
57841,1702727371373,1.53834416E8,30.371098
57842,1702727371374,1.53834752E8,30.823372
57843,1702727371374,1.53835104E8,29.275133
57844,1702727371374,1.5383544E8,30.88729
57845,1702727371376,1.53835792E8,30.515713
57846,1702727371376,1.53836144E8,30.097672
57847,1702727371376,1.5383648E8,31.772095
57848,1702727371376,1.53836832E8,31.939745
57849,1702727371376,1.53837168E8,32.375237
57850,1702727371376,1.5383752E8,30.830633
57851,1702727371377,1.53837856E8,31.045725
57852,1702727371377,1.53838208E8,32.70038
57853,1702727371377,1.5383856E8,31.173529
57854,1702727371378,1.53838896E8,31.04838
57855,1702727371378,1.53839248E8,29.84667
57856,1702727371378,1.53839584E8,31.055946
57857,1702727371380,1.53839936E8,30.871454
57858,1702727371380,1.53840288E8,28.512547
57859,1702727371380,1.53840624E8,29.52516
57860,1702727371380,1.53840976E8,28.82945
57861,1702727371380,1.53841312E8,29.20365
57862,1702727371380,1.53841664E8,27.568441
57863,1702727371382,1.53842E8,26.385508
57864,1702727371382,1.53842352E8,26.637516
57865,1702727371382,1.53842704E8,26.149317
57866,1702727371382,1.5384304E8,27.40076
57867,1702727371382,1.53843392E8,26.557795
57868,1702727371383,1.53843728E8,26.718885
57869,1702727371383,1.5384408E8,25.488522
57870,1702727371383,1.53844416E8,26.522541
57871,1702727371385,1.53844768E8,26.076857
57872,1702727371385,1.5384512E8,26.540009
57873,1702727371385,1.53845456E8,25.822206
57874,1702727371385,1.53845808E8,26.493893
57875,1702727371385,1.53846144E8,25.670025
57876,1702727371385,1.53846496E8,26.939592
57877,1702727371386,1.53846848E8,25.679575
57878,1702727371386,1.53847184E8,27.892912
57879,1702727371386,1.53847536E8,25.88974
57880,1702727371387,1.53847872E8,25.32084
57881,1702727371387,1.53848224E8,27.063446
57882,1702727371387,1.5384856E8,27.402744
57883,1702727371389,1.53848912E8,26.788387
57884,1702727371389,1.53849264E8,28.332022
57885,1702727371389,1.538496E8,28.71745
57886,1702727371389,1.53849952E8,28.327415
57887,1702727371389,1.53850288E8,27.25549
57888,1702727371389,1.5385064E8,27.74073
57889,1702727371390,1.53850976E8,27.027536
57890,1702727371390,1.53851328E8,27.25154
57891,1702727371390,1.5385168E8,29.15752
57892,1702727371392,1.53852016E8,28.943403
57893,1702727371392,1.53852368E8,30.236704
57894,1702727371392,1.53852704E8,29.246485
57895,1702727371392,1.53853056E8,29.686556
57896,1702727371394,1.53853408E8,30.968658
57897,1702727371394,1.53853744E8,31.465414
57898,1702727371394,1.53854096E8,29.297192
57899,1702727371394,1.53854432E8,28.30798
57900,1702727371394,1.53854784E8,29.750473
57901,1702727371394,1.5385512E8,30.522305
57902,1702727371395,1.53855472E8,29.546577
57903,1702727371395,1.53855824E8,29.243496
57904,1702727371395,1.5385616E8,29.897713
57905,1702727371397,1.53856512E8,32.212837
57906,1702727371397,1.53856848E8,31.52634
57907,1702727371397,1.538572E8,31.322752
57908,1702727371397,1.53857552E8,29.666145
57909,1702727371397,1.53857888E8,30.712042
57910,1702727371397,1.5385824E8,30.627714
57911,1702727371398,1.53858576E8,31.244709
57912,1702727371398,1.53858928E8,30.035738
57913,1702727371398,1.53859264E8,30.654715
57914,1702727371400,1.53859616E8,28.191036
57915,1702727371400,1.53859968E8,27.94002
57916,1702727371400,1.53860304E8,30.453444
57917,1702727371400,1.53860656E8,29.010952
57918,1702727371400,1.53860992E8,30.892872
57919,1702727371400,1.53861344E8,30.19222
57920,1702727371401,1.53861696E8,29.345642
57921,1702727371401,1.53862032E8,26.389137
57922,1702727371401,1.53862384E8,29.209265
57923,1702727371403,1.5386272E8,26.764345
57924,1702727371403,1.53863072E8,26.503107
57925,1702727371403,1.53863408E8,27.1313
57926,1702727371403,1.5386376E8,25.894361
57927,1702727371403,1.53864112E8,27.072996
57928,1702727371404,1.53864448E8,26.321604
57929,1702727371404,1.538648E8,27.076628
57930,1702727371404,1.53865136E8,27.200817
57931,1702727371405,1.53865488E8,26.629934
57932,1702727371405,1.53865824E8,26.637516
57933,1702727371405,1.53866176E8,26.764345
57934,1702727371407,1.53866528E8,26.412188
57935,1702727371407,1.53866864E8,24.782574
57936,1702727371407,1.53867216E8,25.246733
57937,1702727371407,1.53867552E8,25.143946
57938,1702727371407,1.53867904E8,26.13911
57939,1702727371407,1.53868256E8,26.669796
57940,1702727371408,1.53868592E8,27.25616
57941,1702727371408,1.53868944E8,27.18303
57942,1702727371408,1.5386928E8,26.134504
57943,1702727371409,1.53869632E8,28.372873
57944,1702727371409,1.53869968E8,27.910364
57945,1702727371409,1.5387032E8,27.353655
57946,1702727371410,1.53870672E8,27.961437
57947,1702727371410,1.53871008E8,28.026987
57948,1702727371410,1.5387136E8,28.116913
57949,1702727371411,1.53871696E8,30.29696
57950,1702727371411,1.53872048E8,30.086811
57951,1702727371411,1.53872384E8,29.362087
57952,1702727371412,1.53872736E8,28.132732
57953,1702727371412,1.53873088E8,30.51669
57954,1702727371412,1.53873424E8,30.949223
57955,1702727371413,1.53873776E8,30.172787
57956,1702727371413,1.53874112E8,28.019741
57957,1702727371413,1.53874464E8,30.77892
57958,1702727371414,1.53874816E8,30.981808
57959,1702727371414,1.53875152E8,31.184422
57960,1702727371414,1.53875504E8,31.600449
57961,1702727371415,1.5387584E8,31.787563
57962,1702727371415,1.53876192E8,32.39269
57963,1702727371415,1.53876528E8,31.364275
57964,1702727371417,1.5387688E8,30.707436
57965,1702727371417,1.53877232E8,30.707436
57966,1702727371417,1.53877568E8,30.969635
57967,1702727371417,1.5387792E8,30.21727
57968,1702727371417,1.53878256E8,30.183983
57969,1702727371417,1.53878608E8,29.346283
57970,1702727371419,1.53878944E8,30.65075
57971,1702727371419,1.53879296E8,29.439184
57972,1702727371419,1.53879648E8,29.596643
57973,1702727371419,1.53879984E8,29.086035
57974,1702727371419,1.53880336E8,31.141922
57975,1702727371420,1.53880672E8,29.743883
57976,1702727371420,1.53881024E8,29.235289
57977,1702727371420,1.53881376E8,29.394701
57978,1702727371422,1.53881712E8,27.788157
57979,1702727371422,1.53882064E8,27.384302
57980,1702727371422,1.538824E8,28.040167
57981,1702727371422,1.53882752E8,26.465885
57982,1702727371422,1.53883104E8,28.641329
57983,1702727371422,1.5388344E8,27.020947
57984,1702727371423,1.53883792E8,26.616098
57985,1702727371423,1.53884128E8,26.5354
57986,1702727371423,1.5388448E8,26.532763
57987,1702727371424,1.53884816E8,24.418577
57988,1702727371424,1.53885168E8,27.735453
57989,1702727371424,1.53885504E8,27.129332
57990,1702727371425,1.53885856E8,26.360474
57991,1702727371425,1.53886208E8,26.197414
57992,1702727371425,1.53886544E8,24.875141
57993,1702727371427,1.53886896E8,25.72009
57994,1702727371427,1.53887232E8,26.408573
57995,1702727371427,1.53887584E8,26.447441
57996,1702727371427,1.53887936E8,25.060608
57997,1702727371427,1.53888272E8,26.335442
57998,1702727371427,1.53888624E8,27.34049
57999,1702727371429,1.5388896E8,27.333244
58000,1702727371429,1.53889312E8,25.872288
58001,1702727371429,1.53889664E8,28.398563
58002,1702727371429,1.5389E8,28.05202
58003,1702727371429,1.53890352E8,28.352432
58004,1702727371430,1.53890688E8,26.976479
58005,1702727371430,1.5389104E8,28.153143
58006,1702727371430,1.53891376E8,28.30798
58007,1702727371432,1.53891728E8,28.942427
58008,1702727371432,1.5389208E8,29.8503
58009,1702727371432,1.53892416E8,27.54341
58010,1702727371432,1.53892768E8,28.427212
58011,1702727371432,1.53893104E8,29.769907
58012,1702727371432,1.53893456E8,29.999523
58013,1702727371434,1.53893792E8,29.045214
58014,1702727371434,1.53894144E8,29.667791
58015,1702727371434,1.53894496E8,30.226482
58016,1702727371434,1.53894832E8,30.98248
58017,1702727371434,1.53895184E8,31.814564
58018,1702727371434,1.5389552E8,29.593685
58019,1702727371436,1.53895872E8,30.508116
58020,1702727371436,1.53896224E8,29.701384
58021,1702727371436,1.5389656E8,31.500652
58022,1702727371436,1.53896912E8,31.425537
58023,1702727371436,1.53897248E8,30.097672
58024,1702727371436,1.538976E8,30.02454
58025,1702727371437,1.53897936E8,30.975248
58026,1702727371437,1.53898288E8,31.300358
58027,1702727371437,1.5389864E8,29.58084
58028,1702727371438,1.53898976E8,29.67899
58029,1702727371438,1.53899328E8,28.52176
58030,1702727371438,1.53899664E8,26.896757
58031,1702727371440,1.53900016E8,29.773539
58032,1702727371440,1.53900352E8,28.831402
58033,1702727371440,1.53900704E8,29.399307
58034,1702727371440,1.53901056E8,30.430378
58035,1702727371440,1.53901392E8,29.718864
58036,1702727371440,1.53901744E8,28.711836
58037,1702727371441,1.5390208E8,27.445244
58038,1702727371441,1.53902432E8,27.38331
58039,1702727371442,1.53902784E8,26.680002
58040,1702727371442,1.5390312E8,26.75051
58041,1702727371442,1.53903472E8,27.56382
58042,1702727371444,1.53903808E8,28.670982
58043,1702727371444,1.5390416E8,26.305801
58044,1702727371444,1.53904496E8,27.670557
58045,1702727371444,1.53904848E8,26.070267
58046,1702727371444,1.539052E8,27.195217
58047,1702727371444,1.53905536E8,24.934437
58048,1702727371446,1.53905888E8,25.099478
58049,1702727371446,1.53906224E8,27.470278
58050,1702727371446,1.53906576E8,25.625557
58051,1702727371446,1.53906912E8,25.377499
58052,1702727371446,1.53907264E8,25.81464
58053,1702727371447,1.53907616E8,26.65332
58054,1702727371447,1.53907952E8,24.551004
58055,1702727371447,1.53908304E8,24.630728
58056,1702727371449,1.5390864E8,26.738321
58057,1702727371449,1.53908992E8,25.616327
58058,1702727371449,1.53909344E8,28.163364
58059,1702727371449,1.5390968E8,27.90115
58060,1702727371449,1.53910032E8,27.807592
58061,1702727371450,1.53910368E8,28.432154
58062,1702727371450,1.5391072E8,28.513523
58063,1702727371450,1.53911056E8,28.378153
58064,1702727371452,1.53911408E8,28.51813
58065,1702727371452,1.5391176E8,29.343658
58066,1702727371452,1.53912096E8,29.959005
58067,1702727371452,1.53912448E8,29.456635
58068,1702727371452,1.53912784E8,29.64671
58069,1702727371452,1.53913136E8,29.261282
58070,1702727371454,1.53913472E8,31.042765
58071,1702727371454,1.53913824E8,30.19222
58072,1702727371454,1.53914176E8,32.50765
58073,1702727371454,1.53914512E8,29.016535
58074,1702727371454,1.53914864E8,30.260075
58075,1702727371454,1.539152E8,29.346283
58076,1702727371456,1.53915552E8,30.70478
58077,1702727371456,1.53915904E8,30.489689
58078,1702727371456,1.5391624E8,30.399746
58079,1702727371456,1.53916592E8,31.431152
58080,1702727371456,1.53916928E8,29.366724
58081,1702727371456,1.5391728E8,29.791996
58082,1702727371457,1.53917616E8,29.541971
58083,1702727371457,1.53917968E8,29.877302
58084,1702727371457,1.5391832E8,31.503277
58085,1702727371459,1.53918656E8,30.411951
58086,1702727371459,1.53919008E8,28.73127
58087,1702727371459,1.53919344E8,30.857634
58088,1702727371459,1.53919696E8,29.104494
58089,1702727371459,1.53920032E8,28.663752
58090,1702727371459,1.53920384E8,30.011696
58091,1702727371460,1.53920736E8,29.343658
58092,1702727371460,1.53921072E8,31.081635
58093,1702727371460,1.53921424E8,28.549768
58094,1702727371461,1.5392176E8,28.152168
58095,1702727371461,1.53922112E8,28.055971
58096,1702727371461,1.53922464E8,25.80442
58097,1702727371463,1.539228E8,26.5354
58098,1702727371463,1.53923152E8,26.150965
58099,1702727371463,1.53923488E8,26.997896
58100,1702727371463,1.5392384E8,26.61973
58101,1702727371463,1.53924176E8,27.983496
58102,1702727371464,1.53924528E8,27.832624
58103,1702727371464,1.5392488E8,25.581089
58104,1702727371464,1.53925216E8,27.333244
58105,1702727371465,1.53925568E8,27.024578
58106,1702727371465,1.53925904E8,25.626549
58107,1702727371465,1.53926256E8,25.364332
58108,1702727371467,1.53926592E8,25.443064
58109,1702727371467,1.53926944E8,26.90533
58110,1702727371467,1.53927296E8,26.262964
58111,1702727371467,1.53927632E8,25.871298
58112,1702727371467,1.53927984E8,26.176989
58113,1702727371467,1.5392832E8,25.831436
58114,1702727371467,1.53928672E8,26.519917
58115,1702727371469,1.53929024E8,26.742928
58116,1702727371469,1.5392936E8,27.207071
58117,1702727371469,1.53929712E8,27.981848
58118,1702727371469,1.53930048E8,27.86228
58119,1702727371469,1.539304E8,28.683187
58120,1702727371469,1.53930736E8,28.20025
58121,1702727371470,1.53931088E8,28.612679
58122,1702727371470,1.5393144E8,27.804632
58123,1702727371470,1.53931776E8,28.564596
58124,1702727371471,1.53932128E8,29.207617
58125,1702727371471,1.53932464E8,28.194973
58126,1702727371471,1.53932816E8,28.331045
58127,1702727371473,1.53933152E8,28.244062
58128,1702727371473,1.53933504E8,29.518906
58129,1702727371473,1.53933856E8,29.883892
58130,1702727371473,1.53934192E8,31.789547
58131,1702727371473,1.53934544E8,30.012703
58132,1702727371473,1.5393488E8,31.367235
58133,1702727371474,1.53935232E8,31.605087
58134,1702727371474,1.53935584E8,30.262728
58135,1702727371474,1.5393592E8,31.07242
58136,1702727371476,1.53936272E8,30.466623
58137,1702727371476,1.53936608E8,31.56817
58138,1702727371476,1.5393696E8,31.547758
58139,1702727371476,1.53937296E8,30.896503
58140,1702727371477,1.53937648E8,29.42039
58141,1702727371477,1.53938E8,30.471231
58142,1702727371477,1.53938336E8,30.626707
58143,1702727371478,1.53938688E8,31.224266
58144,1702727371478,1.53939024E8,30.899126
58145,1702727371478,1.53939376E8,31.658752
58146,1702727371480,1.53939712E8,29.541971
58147,1702727371480,1.53940064E8,29.372307
58148,1702727371480,1.53940416E8,28.40317
58149,1702727371480,1.53940752E8,29.104494
58150,1702727371480,1.53941104E8,28.96482
58151,1702727371480,1.5394144E8,28.782343
58152,1702727371481,1.53941792E8,28.590286
58153,1702727371481,1.53942144E8,27.071028
58154,1702727371482,1.5394248E8,27.349047
58155,1702727371482,1.53942832E8,27.076628
58156,1702727371482,1.53943168E8,28.71086
58157,1702727371483,1.5394352E8,26.042593
58158,1702727371483,1.53943856E8,25.637745
58159,1702727371483,1.53944208E8,27.75028
58160,1702727371485,1.5394456E8,28.502327
58161,1702727371485,1.53944896E8,28.223652
58162,1702727371485,1.53945248E8,27.552624
58163,1702727371485,1.53945584E8,25.966503
58164,1702727371485,1.53945936E8,27.568441
58165,1702727371485,1.53946272E8,27.029184
58166,1702727371486,1.53946624E8,26.742271
58167,1702727371486,1.53946976E8,25.148554
58168,1702727371486,1.53947312E8,24.747335
58169,1702727371487,1.53947664E8,25.193037
58170,1702727371487,1.53948E8,24.1165
58171,1702727371487,1.53948352E8,26.715256
58172,1702727371488,1.53948704E8,25.28757
58173,1702727371488,1.5394904E8,25.050388
58174,1702727371488,1.53949392E8,27.325006
58175,1702727371489,1.53949728E8,26.197414
58176,1702727371489,1.5395008E8,26.357515
58177,1702727371489,1.53950416E8,26.128906
58178,1702727371490,1.53950768E8,27.888306
58179,1702727371490,1.5395112E8,27.33126
58180,1702727371490,1.53951456E8,26.97384
58181,1702727371492,1.53951808E8,28.700638
58182,1702727371492,1.53952144E8,29.414135
58183,1702727371492,1.53952496E8,29.09824
58184,1702727371492,1.53952832E8,29.788366
58185,1702727371492,1.53953184E8,30.615847
58186,1702727371493,1.53953536E8,29.799562
58187,1702727371493,1.53953872E8,28.272741
58188,1702727371493,1.53954224E8,29.89576
58189,1702727371494,1.5395456E8,30.29995
58190,1702727371494,1.53954912E8,29.667791
58191,1702727371494,1.53955264E8,29.274158
58192,1702727371496,1.539556E8,32.972797
58193,1702727371496,1.53955952E8,30.298943
58194,1702727371496,1.53956288E8,29.683596
58195,1702727371496,1.5395664E8,29.22046
58196,1702727371496,1.53956976E8,31.027939
58197,1702727371496,1.53957328E8,31.570824
58198,1702727371497,1.5395768E8,32.526108
58199,1702727371497,1.53958016E8,30.660969
58200,1702727371497,1.53958368E8,29.743883
58201,1702727371499,1.53958704E8,30.074606
58202,1702727371499,1.53959056E8,30.036745
58203,1702727371499,1.53959392E8,29.883892
58204,1702727371499,1.53959744E8,29.989302
