Time,Channel A
(ms),(V)

-58.97871790,3.30561200
-58.96871790,3.26487000
-58.95871790,3.30408600
-58.94871790,3.28821700
-58.93871790,3.29111600
-58.92871790,3.27799300
-58.91871791,3.28669100
-58.90871791,3.25190000
-58.89871791,3.28089200
-58.88871791,3.29035300
-58.87871791,3.27875600
-58.86871791,3.27509400
-58.85871791,3.26197100
-58.84871791,3.29905100
-58.83871791,3.27951900
-58.82871791,3.27219500
-58.81871791,3.27585700
-58.80871791,3.27799300
-58.79871791,3.27082100
-58.78871791,3.27662000
-58.77871791,3.27433100
-58.76871791,3.28745400
-58.75871791,3.26853200
-58.74871791,3.28302900
-58.73871791,3.28241800
-58.72871791,3.27295800
-58.71871791,3.28455400
-58.70871791,3.28089200
-58.69871791,3.27372100
-58.68871791,3.28165500
-58.67871791,3.28669100
-58.66871791,3.28669100
-58.65871791,3.27951900
-58.64871791,3.27005800
-58.63871791,3.28669100
-58.62871791,3.29477800
-58.61871791,3.29248900
-58.60871791,3.30851100
-58.59871791,3.27295800
-58.58871791,3.29111600
-58.57871791,3.29981400
-58.56871791,3.26426000
-58.55871791,3.30637500
-58.54871791,3.23450400
-58.53871791,3.26487000
-58.52871791,3.28241800
-58.51871792,3.29325200
-58.50871792,3.27875600
-58.49871792,3.27662000
-58.48871792,3.27509400
-58.47871792,3.29828800
-58.46871792,3.27143200
-58.45871792,3.28302900
-58.44871792,3.29248900
-58.43871792,3.27875600
-58.42871792,3.30057700
-58.41871792,3.28669100
-58.40871792,3.31644600
-58.39871792,3.29538900
-58.38871792,3.26639600
-58.37871792,3.28455400
-58.36871792,3.29248900
-58.35871792,3.28302900
-58.34871792,3.26715900
-58.33871792,3.33979300
-58.32871792,3.28745400
-58.31871792,3.26929500
-58.30871792,3.27295800
-58.29871792,3.28959000
-58.28871792,3.28669100
-58.27871792,3.30637500
-58.26871792,3.28531800
-58.25871792,3.31873500
-58.24871792,3.28669100
-58.23871792,3.27143200
-58.22871792,3.26853200
-58.21871792,3.26929500
-58.20871792,3.26715900
-58.19871792,3.29538900
-58.18871792,3.27723000
-58.17871792,3.27219500
-58.16871792,3.26639600
-58.15871792,3.28165500
-58.14871792,3.26929500
-58.13871792,3.27951900
-58.12871792,3.32590700
-58.11871793,3.28959000
-58.10871793,3.30408600
-58.09871793,3.29248900
-58.08871793,3.26715900
-58.07871793,3.27662000
-58.06871793,3.26853200
-58.05871793,3.29248900
-58.04871793,3.27295800
-58.03871793,3.30561200
-58.02871793,3.28592800
-58.01871793,3.27295800
-58.00871793,3.29767800
-57.99871793,3.27005800
-57.98871793,3.28959000
